500 499
192 488 9.990588650164726
74 192 9.135690517462278
192 294 2.849459908453223
74 232 8.93214271659977
294 480 8.935314614180829
69 232 5.789762098525647
232 379 8.811328082389497
286 294 5.238859432659218
172 232 4.158973320044101
192 259 2.4038721663089375
93 480 1.4489731315590237
259 269 8.987708653061022
259 345 2.2988914392208346
259 301 7.930355073777863
93 330 6.199005694920257
192 233 7.830843488416383
84 294 7.651248493768455
233 472 9.857594597676048
84 277 2.3371981380211704
257 345 5.691606530224683
345 407 4.346038767686545
294 428 9.298445405987447
74 304 4.108587056547601
407 474 8.382183764505612
116 277 9.496383754437575
93 252 8.284180880377331
84 475 1.6334288560433108
74 97 7.30269081628759
301 331 1.5595863834140622
84 332 3.4725032794158968
116 142 2.9160170807962045
45 332 6.114317401601729
330 493 1.9001436984745554
128 331 5.501797979307724
43 301 8.225734664011329
172 182 2.082303729019971
19 257 4.315367105145831
379 381 9.552769043406743
69 409 3.610079416315494
43 470 1.6053454611455855
269 447 4.503673930448219
310 381 5.962676063970514
14 345 4.598525148512678
116 288 8.86189861445876
97 489 8.016753387836811
364 428 1.5887841365086408
74 170 2.6827131590886513
62 252 7.119452719488943
109 294 7.387581089364128
226 286 9.41452575140288
382 472 4.747943146021274
182 209 3.9867213562166643
152 269 7.521188781694207
152 479 2.9160672368014584
409 498 4.62837638413148
91 252 9.203301576572658
232 300 2.5075417483694573
267 470 6.33552755556151
266 288 8.04643620072056
69 495 9.013952448973678
137 288 9.972652565068044
28 93 3.2558660093244924
457 479 7.105071998657121
74 138 8.566883789539421
139 209 5.919256768263169
10 345 5.868184491378833
9 330 4.554566355997588
52 97 7.765884847982478
84 105 3.3512251412735066
19 295 6.933199184313573
37 475 8.727848910675796
43 163 6.098404634765961
330 432 2.294732003246005
310 496 9.039086397923743
226 469 7.738977983056372
166 304 9.906691533150482
39 479 9.87342289374183
294 427 1.7399866407113345
27 232 2.0795534314312283
87 382 5.91274147613779
16 432 5.146387973162527
277 292 3.172188723912442
93 405 8.4674527472488
254 493 1.1971600455273366
14 334 5.026474842525041
84 219 5.922905945889234
294 420 3.6550852597433616
69 198 7.707206160758346
27 369 2.2711974029247917
91 436 8.997912886815813
149 182 4.17682865217328
23 109 8.321621154311632
172 396 8.396789941612916
53 332 3.528013142394715
81 192 5.468280140346144
84 261 5.030889686513133
155 382 6.574973492951215
60 469 5.855138570089994
163 394 5.841325076751666
155 235 7.383750481444257
74 230 4.1818315296494655
16 282 4.237288871354545
128 217 7.909488222803172
161 479 3.1228809647112414
206 217 5.1418258137629325
54 116 7.330523310535739
286 343 9.184296588888362
166 483 2.963108776739621
97 326 8.538783120670775
70 261 6.1505286607413
257 356 2.900962097419297
217 374 5.494591973606629
33 407 5.5626807872199
351 493 8.867374910217173
33 205 1.1887671099733388
252 314 7.545483500789232
85 356 5.200657500480112
219 422 1.0271524964344843
12 300 7.595933354325202
148 170 3.271259291906939
37 222 6.766427431864771
148 214 8.915416110641262
46 269 5.72013272724567
195 254 4.702821433949507
163 271 9.033988153289021
19 120 8.685267334183317
229 294 6.678176985878434
9 441 3.874621625939902
257 363 4.4728215263707
303 441 5.9374586063319725
211 271 4.094196829633159
290 420 2.581584428473615
7 326 4.092026083895532
111 295 3.286029429275953
87 329 3.121168866251652
214 234 8.394889286791372
47 277 2.973811613815893
206 416 3.58411911517154
111 244 3.3760306123216126
33 490 5.411937085407304
5 222 7.987370528575021
237 330 7.708309139378642
134 470 4.742222005585416
74 419 4.142095076314083
261 388 6.5323389581196425
15 244 1.5319102825242055
61 244 5.25452740990745
228 475 9.44640661109774
7 248 5.144614620831313
