250 12450
131 246 9.50925430761651
42 246 1.932134130065461
42 53 9.95114355991293
42 104 1.9266850971990994
53 228 6.8706060221197705
10 42 7.34548184872764
36 42 5.184854247045931
36 113 2.7903112001131927
53 215 2.8402727089069013
113 233 1.8300888059203273
14 104 4.330708731858504
42 137 4.784354552485151
118 228 3.3238546368798523
82 118 5.585612957610059
113 116 6.411276611673452
113 145 7.716655842313065
104 180 9.055950869770419
27 53 6.502399188206354
7 118 1.631608542149353
36 61 3.5524906942004986
70 215 5.547963296668127
7 86 5.729309201373414
36 150 5.362609046521367
42 107 8.194121028970844
113 179 8.137088654486803
179 207 1.7780678921477606
165 215 2.005376128741375
102 233 2.101606912689632
36 202 5.350023867540013
179 236 2.2980540234080404
107 138 9.423965269451056
70 162 2.3868645333753102
53 247 7.006468082546256
129 137 3.4119258407187774
104 175 9.498174288707323
10 34 9.776128115342374
7 218 7.896735617296903
29 42 8.453356602204734
94 150 1.6619057809151832
58 246 1.86459096185134
53 125 8.254760003491105
58 184 1.5293962105883026
116 201 2.140213527449709
102 133 4.645933006321123
16 102 3.1259683797401117
194 202 1.2082012991164706
70 79 3.924671907180824
43 218 4.811333222701231
42 59 7.032022737437941
100 201 4.206216476132631
21 145 3.241937961258053
162 200 3.4291284049400734
14 152 8.79398947180103
116 168 8.599563576262252
16 219 5.278923070777261
137 176 4.239862432372283
120 247 1.6766059457989764
86 240 7.611361413557422
44 58 9.307156761652065
42 98 3.448421042472964
57 247 2.6787808647912374
63 236 4.250530262208036
70 87 3.58341979436212
125 206 2.478168791845973
86 96 9.434493377450957
126 201 5.197268998464203
41 207 1.5899755556243198
57 101 1.93047292641611
202 210 1.6723253190197787
154 210 7.387201660398304
31 96 9.016102779711824
200 221 7.984461308279799
94 225 3.9835669439271966
181 207 9.650214205669021
16 174 1.9733946444220098
25 29 7.503630847375356
198 221 2.584967431804143
36 212 2.9407916140947856
104 231 8.983671274627945
10 83 4.959483748610124
19 43 2.60149140952828
14 111 3.5829363973379724
63 177 4.540108247981826
58 134 8.35622304914186
70 161 8.88936847296533
172 247 9.134777418168959
125 151 5.36899868777479
75 151 3.7359003395941404
86 141 7.634710141563551
33 43 9.734453048066849
229 240 2.7556340470792335
66 236 9.89812820915004
85 151 8.28270627904954
137 170 5.245319574440303
99 145 7.250536324249549
148 218 1.1207878826710158
53 243 8.55111607476941
107 187 6.299918007689793
167 236 5.984392202670623
216 243 7.653057494057303
182 216 9.689516786382836
121 246 1.5816589354793829
124 181 5.7074108554382015
140 210 5.607165957718723
52 176 3.5901063440604797
73 246 4.2841284003977504
185 247 9.732198810306087
192 219 9.357317429322118
67 221 6.6003107174012605
121 220 3.2541859256594927
14 32 3.292614403268688
90 162 6.542564443644025
6 126 4.441892576314663
73 147 7.090644720108013
42 203 3.6078688142981705
198 234 9.82447795975563
202 241 1.9284548319389343
156 225 1.8130535806187542
61 89 1.3282467260488349
33 237 6.497193446669456
39 73 6.011491129104738
160 162 1.9551562430951743
41 48 1.8554616390087064
185 244 5.720274233223476
138 208 3.1490876190458144
2 161 9.969003297032707
90 224 3.6164823818416076
41 157 1.2056062850549585
9 228 6.176937203957005
151 214 1.3910446085176424
97 152 7.983412738679921
11 212 8.915044624565986
5 79 8.913935869268261
86 91 6.688878757045466
164 168 5.784731100540958
4 29 8.45122842209024
61 196 1.3217134341062566
13 218 6.885974887792349
117 124 1.1030090298462092
71 86 1.6728529758168065
89 155 1.4186727881906762
1 107 4.035278145188068
73 238 7.928871626083885
60 182 6.856358017542321
213 233 1.2598663927986014
87 189 1.301502863524724
52 188 6.55945065004614
73 158 2.756758921835618
90 92 5.6044749643008585
70 149 8.492508605059188
164 173 7.2436299144307785
23 162 3.44543685854897
46 219 5.60449437962088
172 190 6.833387516779319
82 248 7.580810143858749
15 29 3.015907241263099
47 99 4.08594117335428
17 207 1.2399320987178726
42 199 6.109981983316391
28 151 4.102326348253136
24 75 6.165556615408503
51 202 6.598703122491704
49 100 7.054008027444741
59 139 2.8196130549429146
160 205 4.079103108194396
129 135 6.069622710611457
119 154 3.08356964807085
111 144 7.9621231101527385
105 206 3.7996801251334107
61 136 6.43545863969545
92 166 6.752109481167969
56 228 2.3883694039887575
