350 349
107 154 4.866518944262303
107 231 8.748011190416841
35 231 3.512889177649192
35 50 5.1975335493365895
87 231 9.950597278457074
69 107 1.0286119665472517
69 324 9.139023625871761
36 87 9.22644994662842
27 231 4.860016770780377
36 140 2.184568231247227
50 232 1.1865601815432456
140 348 2.5481392259023155
50 83 3.184468604585671
69 333 5.761619241022441
27 158 3.046221933879168
243 324 4.661155119371933
158 197 4.970381410613502
69 141 3.001019854385241
141 307 7.778017053043426
112 232 5.95844520821306
188 324 2.0115921311078404
231 246 4.612815124496867
61 232 2.093495024146645
30 197 4.4463739928344825
97 158 2.7997455095444246
9 197 4.548481670056375
232 334 1.2590573784527312
36 114 5.960281384232616
141 149 2.1884491505277417
140 327 5.098872056971667
112 177 5.29966008681477
54 307 8.393282243282762
232 302 8.196025945620516
177 280 5.352953233040664
50 222 5.101006959397185
261 327 2.7227348575510435
107 335 5.174883322267627
231 235 9.888453999532747
69 110 5.1819743318025635
189 335 9.620824838334537
54 135 3.487602174219759
7 302 4.456757546485049
34 158 6.8543201056723015
199 246 2.035314161602952
50 339 5.891257625548258
222 273 4.375039909948692
35 119 8.108438139002828
132 280 4.8226179011958115
131 324 7.321373812604742
30 220 4.084520458503563
267 324 3.3660764672765264
1 110 6.812719619060905
22 135 1.1700130656346468
106 110 5.164963816156629
100 110 8.652221256200091
84 335 2.097006681930491
1 259 2.450889073147486
5 231 4.577823348581982
83 293 5.478436052829023
9 11 6.117123098871152
97 341 9.065195726996683
119 165 8.252357971542917
22 272 8.80609323431564
232 306 2.4634529143986064
103 273 9.24209875334973
97 230 2.0630927900437124
177 313 6.443633995537423
82 306 9.86166562258102
191 197 7.897488745931289
228 339 4.130331918481972
224 327 2.6298069917241604
125 243 8.078680044918489
69 328 1.2361376325806817
22 146 5.181320275841188
15 327 4.227769530791248
95 230 8.046972230757124
159 197 5.291637673068086
263 328 4.62441789958624
88 348 3.0876141569650515
197 238 8.462518575011972
73 306 5.963047572221399
5 101 7.543543169993647
