1150 1149
1 724 7.337472902312643
724 772 8.37808624464424
217 724 8.992394364929098
89 772 1.1449700444399862
89 184 2.5215899554538663
468 772 3.0457405186491924
184 922 3.652981638190945
348 724 9.268272881340366
64 348 6.330804769631746
217 422 6.2739134535903975
88 724 2.2383721374222327
184 989 9.323250904978607
64 814 7.250915456710157
180 922 5.08611623722718
348 978 6.068877425306573
64 709 7.820809786730699
89 489 8.221632495811786
184 794 5.232460852071438
348 550 1.4248191696709038
180 733 3.556479888527741
88 368 2.69095620247922
573 978 1.5835246167895334
429 814 3.087926801464832
106 989 1.9828777963332422
64 218 7.2782699758618215
89 1035 8.640136747623767
93 218 3.5934103537767585
217 1003 7.390132293401792
530 573 8.744077439526986
217 581 6.331623284018197
53 989 1.1491858991401644
239 429 8.486105988872623
348 1115 7.5065792750297655
386 772 4.479687046455784
414 1035 7.519057707097877
142 184 7.88906881682216
860 1035 5.955440279781921
93 1119 7.861330476108301
733 1134 6.164007445392074
53 171 8.077332644883473
614 989 5.173301894294122
772 1088 5.819322371268483
106 857 2.313366443319006
53 1027 3.0865063112423066
581 1111 9.358747531998368
432 1088 1.6135740742343168
696 794 1.0423348089623947
53 798 5.300574884621548
53 981 2.776256336445937
436 614 6.850016640488254
1039 1111 6.894728706946123
451 794 8.177358577404755
489 800 9.479612902826368
396 1119 5.553437795498476
310 696 6.683307193887105
681 1039 2.4788275073034116
333 733 8.27872260943934
64 525 5.8676087316196925
387 1027 3.8661155669634537
425 429 2.2836157493945466
415 814 8.309636556967298
614 873 5.3820960567276055
693 1111 9.366901667678754
142 997 1.475997180360574
157 468 6.630989339617074
59 997 9.852929802109209
550 1031 9.675430512473294
129 1115 6.650809057371649
722 860 9.28174630850038
172 814 2.708426578807447
94 1003 4.09808926384414
217 835 2.9128592838707177
283 989 6.155784862899416
553 860 5.171488800224664
220 451 4.212043876743964
104 794 5.4078297350237134
171 276 2.311904007126811
180 818 5.978519659000988
709 905 9.048478782786747
380 818 8.84895324580792
180 603 4.4008098264110185
904 905 5.282897988011304
835 982 5.003068129535296
825 857 9.17959471506379
429 539 8.0512708879012
387 439 5.961940489092412
873 1094 1.687924539164218
64 589 7.453597420025874
218 983 3.413105988610382
439 505 6.0232254952476545
283 523 3.3274829857346857
740 800 2.1716303427618024
93 727 9.58136668320651
172 1015 4.893366043914465
251 523 5.54660676179399
1094 1100 8.748172890962898
153 873 5.534314175089007
239 412 8.381540065615503
26 857 1.7325186828449177
276 658 9.68951688927219
94 535 3.4538144649159332
439 826 1.0659585361383566
143 825 3.3715132916931685
7 93 3.8309950054715376
26 101 5.1951995938419255
539 961 8.002427637619862
171 937 6.853893382650209
153 702 3.253511846190837
818 973 9.117351325658795
99 873 4.4566124832173735
421 451 6.16073873193095
264 468 5.007517887683294
520 997 8.98734528660239
229 724 3.6839123301951835
485 1111 1.9015388324149363
206 432 7.666420765262494
184 1098 1.5534790616095215
220 291 1.7738274869482438
149 860 7.0650069128736295
90 973 5.929448329736115
51 425 2.3472830533283817
19 798 6.462033022215955
291 482 5.963709895884922
458 733 1.5679543794356918
535 586 8.34381369119409
603 1112 1.8278420071545614
963 1003 7.4781105615791015
19 680 7.900038544099142
136 1015 3.3209978041792634
813 982 2.8879099936866313
206 1132 7.64098982110886
143 699 5.167844745858808
902 981 6.31645282278201
981 1007 2.2062445981464234
396 822 9.627513136886282
396 957 5.046697746469261
291 675 3.392114067397839
457 825 4.105970911013845
688 1039 3.952057713844683
118 905 7.109625206683772
727 987 9.795314931057945
973 1062 2.3603653782938183
200 573 8.541410480906823
280 835 8.707096958330453
236 973 3.8861600802967042
357 439 4.012121690436499
800 803 6.379505482109872
415 619 4.846916890014871
153 990 4.685172151506
59 524 1.1375600786733888
20 64 2.206192127427943
264 360 4.9306955864836866
236 434 9.767341909348175
412 588 5.66039583692651
217 447 2.7396437381193897
232 530 7.217693729520089
432 567 7.647647488812484
414 1145 2.100116548979792
423 439 9.703937542289694
26 293 8.03378572210318
214 825 6.921418713807569
325 1098 2.973959412276458
740 1063 1.4788720348608546
699 785 8.17604842014672
3 589 9.290419291591697
421 1102 2.765719060747777
377 857 8.522739551026303
327 539 3.7452753949566975
688 746 6.51827267233848
515 699 9.415875209627215
818 870 8.455536877727472
161 658 1.0440547435991654
5 873 1.9658891986248606
905 1122 7.299696550064038
635 1035 9.388244544005596
153 479 9.200612197207844
569 1063 2.4805282260216677
226 412 1.786565425121338
754 973 6.789565882353547
143 437 2.14018708992696
101 287 5.751395300346951
457 730 5.481734112346883
161 837 5.133089576274933
165 287 1.2535235689152904
549 1111 5.55095973326198
105 635 7.052338534979979
218 737 9.554451278799295
345 675 6.798132489289445
559 688 3.5333605663103542
164 1094 5.799085272655202
856 1039 6.13831990513797
59 670 3.684042866419784
7 918 7.180250844984694
184 480 8.116266515920096
831 1102 4.5647406182628245
414 970 6.810331085559696
134 164 3.3178026532531786
559 959 8.430958993439228
282 1132 2.620168120310123
620 963 2.2905860040966655
101 137 8.027379393596977
239 703 5.5190579090527585
398 603 5.585097823590943
104 223 7.0274051594946645
19 311 4.651302310380389
134 748 9.15621586537359
26 308 3.8372007036035534
93 750 2.3931894068381667
505 884 6.476728428986107
365 818 1.3704479956358453
171 940 7.882325307032731
19 273 4.6812448168923915
286 1094 7.095539371039735
153 563 7.737544748726972
871 1003 5.448311958766315
498 1102 8.376815945107861
871 1093 2.782302262006252
458 612 1.326519679995645
24 1003 4.587527406029977
659 959 3.2036926189780948
625 730 2.673641808268445
320 904 3.51265321445048
434 878 6.183434440064451
407 699 3.6367700723008163
141 320 2.3876259733177703
349 1027 2.8142016485634835
751 772 8.690301340195592
405 603 4.397287958507112
439 476 5.269375325479942
524 687 3.817099844326094
539 571 2.763994718186391
39 523 7.329043779433135
220 664 3.742798607074724
145 1031 3.543879519393815
448 754 9.879338116899646
437 538 6.646211934610799
398 942 2.6297866338042315
21 53 8.258564600574834
388 961 6.233105200601656
10 959 4.361529640728008
59 742 8.67612597638319
750 842 2.433419364475346
339 588 7.107201629554722
70 814 8.600603938962356
236 402 9.265155658830192
978 1129 8.881215534356475
218 435 2.368057230512707
479 562 4.209294390928678
373 800 9.402543025253381
119 388 1.7679705927613951
553 1028 3.682569389665924
217 268 3.7308736135682405
59 442 6.115096253603561
23 1039 3.1063214995853397
75 523 3.236530308569202
392 635 6.875054271361265
27 961 8.377670795373216
308 329 2.4967834983556907
