50 1225
3 21 3.3312921028466898
21 24 4.069021397028112
24 43 6.095044541870333
20 43 7.6982504222412285
19 43 3.011651828204318
24 39 9.553160823396762
33 39 9.518423026999168
12 19 7.662730862556957
27 39 1.681149571384112
21 32 9.857024959801654
1 19 3.3593605955932517
2 27 6.939923680512615
20 30 6.5459326761418355
7 33 5.23929357675847
19 26 3.603030707021636
11 30 7.676567948487552
13 39 5.681486905035536
7 22 1.866937162446181
9 27 8.682410968648764
19 36 6.125171864691451
24 38 3.099932712888617
9 41 9.276865976052086
2 46 3.599245960608415
6 21 2.36831575795663
12 23 5.659660890823851
5 6 7.209367885287681
2 31 4.64978429168729
25 41 2.9844868267912843
32 45 6.39018590027823
14 41 3.4364278788182983
33 42 9.043392396507178
2 37 7.244381464793481
33 47 3.3415053088761995
6 18 6.949414019115102
8 22 4.574310028609915
9 49 5.316790475031811
13 44 2.3340017389988583
14 17 7.660357195411922
4 14 9.02310321299772
21 40 3.058833885898369
6 28 2.5577025509745024
1 10 7.066268469012263
12 29 1.0064901431924405
35 38 7.020583007097139
26 48 3.7733750774111368
15 25 4.757646656560713
34 47 8.253555105157796
16 24 8.46560214349892
0 36 1.9191334030099032
45 48 1.5564804425124112
14 43 4.12087317107212
1 39 6.576653583646304
5 9 3.401943298629023
0 41 4.31896409545001
25 37 6.2244209194773905
5 31 5.65519302755505
21 45 8.285150585290658
16 44 2.428606211069857
27 34 4.63918988452402
5 44 6.740865166987063
2 38 1.2120733459273896
0 16 6.069012687564644
40 44 1.645206734287111
14 33 4.779471873165309
29 46 6.455265033167089
15 43 3.5209317896133308
10 12 1.682107562056872
30 39 3.6921173943946584
5 17 5.040043446304277
38 47 1.3027193754518125
18 21 6.951049689387092
26 44 3.374376077634651
18 36 6.347947816969906
12 24 5.1898347718353595
11 40 8.56473953661073
2 39 1.1308519840422453
9 28 1.7387938448965121
3 39 8.900127453136925
31 36 5.619297292322021
38 43 1.2121830438138752
6 38 8.571857941201127
8 15 9.406111463650713
7 26 3.666401771964539
16 46 2.32705552667809
10 49 1.3173367238650622
26 39 5.484877208224517
7 15 2.5261239592303055
0 47 1.244244650674566
9 13 7.458140231993089
10 20 9.465107231269934
20 24 6.406407226055999
1 20 5.79036358004168
2 48 2.4231446468699955
20 37 8.937340685975798
3 28 8.217564730068151
6 13 7.880960504458444
19 24 5.3962431232025105
5 45 5.168095210851594
15 37 7.7712602686287395
29 40 6.087076088121375
8 23 3.6638951130392527
1 49 4.436739749276428
18 29 5.257744614610008
1 48 5.989235962496727
1 27 3.7881410542465144
30 37 4.7005741200330755
8 13 6.460944404022008
0 11 8.675229858658604
42 45 6.626412436360638
12 44 3.647456385138476
9 37 4.031119640687713
10 30 4.238735640430863
4 13 7.330834010824278
