250 31125
28 235 5.644995451818423
43 235 7.738556201786332
8 43 7.61170117084329
43 170 1.232427770050224
234 235 2.687380946134244
192 235 9.663241357846307
1 170 7.648673225859104
26 192 9.18637880076978
170 197 3.116813985203079
114 192 3.1902538802777034
227 235 2.387563313233269
43 222 1.2237104548212554
186 197 9.512262907559478
125 192 8.017703981175215
110 170 6.499866081336734
125 143 8.049541024887853
8 153 7.710893096297133
59 234 5.374932101227518
59 220 5.202021859856301
217 220 5.731027486346137
197 243 4.551176363270407
110 142 1.8576645152717737
40 235 5.490144258413649
38 197 4.543665106010526
43 226 5.592360805662967
143 233 3.639759031685551
7 222 7.411280081914144
199 243 6.631365639010834
26 206 1.1500704409839873
17 217 6.0081728541521375
209 227 7.040202617562468
44 125 8.947055920834401
26 112 8.575717652717506
1 159 5.974763586593237
179 222 8.755145698034152
131 142 4.284677304325584
154 220 3.460309231625292
170 232 9.139686131449007
43 215 5.071481454032867
44 166 9.438379658053544
146 235 7.481596697404442
59 182 6.789067829447601
26 80 6.106501185509639
169 227 9.340518079454428
169 208 6.156905093175174
17 219 1.575457203685571
43 138 4.134952764248964
7 79 6.544449867772279
153 160 5.011984905580289
37 169 3.3188436625714655
186 238 5.092153239982267
87 154 2.0143351488617114
69 243 9.093887870812198
39 142 5.349683871586218
8 11 6.754747924663504
133 227 8.778347070614094
43 95 1.3360680808949756
180 235 9.2111809880485
226 240 3.500676089035913
95 173 7.543755264556909
21 69 8.963397153327026
161 166 5.690629458222684
1 123 4.733604600323343
38 201 4.202016430106612
47 69 9.51435213422099
40 223 5.316500367241944
1 115 1.733966363198824
121 226 2.484451384102144
55 235 6.032094049479707
47 49 9.97509732280783
17 144 7.166204718003922
43 111 5.717181728575717
17 42 7.483450715422289
59 74 4.9950067589395495
55 104 2.251925127421681
34 192 3.285988871349371
170 205 6.6717045418286
14 142 1.7747210922863408
64 235 3.1236642331694076
118 233 8.895700230485911
192 207 2.2372098369710915
40 101 8.659162743454193
40 73 8.471077333296739
56 59 7.234032854588628
233 247 9.133914131917674
112 149 6.971469494076092
5 114 7.965353954059479
71 101 7.977109019917089
39 198 6.509114371072384
141 199 9.389600608593394
116 232 6.468307504516412
81 209 4.555363205083081
157 205 7.009502141846755
77 121 7.2437932366597835
41 243 9.657732329471722
201 202 6.026862876348427
120 234 1.639543873692375
80 172 3.6227818284859676
188 223 6.143292665516072
7 65 4.283439834332198
32 207 3.0804429249063046
29 220 9.693124155665362
29 171 1.9832676218853875
212 243 1.8872505738217333
150 161 3.2557033213238005
152 197 7.161946565875088
160 236 3.2216466763607152
59 239 1.5409313218754737
123 189 5.13190379522034
3 118 8.41474987829504
87 193 3.1642642076108833
78 238 9.149917401263197
78 187 5.9928500560641575
165 172 7.830364104183214
160 191 1.8323743629174367
84 226 3.135826940431479
93 169 6.368206231574764
131 174 3.9431449643148655
10 111 3.995218483552949
17 24 8.698949092075267
65 167 7.452166126540409
33 232 1.8161718840357475
64 89 7.065400058358984
154 185 9.788252663391889
57 93 7.628462915363591
109 243 6.326733638279743
77 151 7.561685522447635
39 244 8.968184175877093
8 48 8.261899636226865
19 84 9.241834163500908
84 86 4.115499617069663
102 120 3.3560600486920897
49 194 2.6133878402948914
98 201 1.1006450547390692
75 198 9.050241276285103
113 151 4.309362035749407
48 225 3.6838104200220156
37 132 8.939782338771675
56 155 9.124309996526534
0 21 3.9011121467278573
3 242 7.066222892120985
29 96 3.3041878130244737
119 217 4.023102852115637
61 186 3.103352748642612
81 134 1.0160390867562237
57 122 2.570406333388023
22 96 5.557712167717596
3 52 1.2178817558014776
23 171 8.003484666338679
66 217 4.001094419138385
145 220 8.7539967418602
89 195 3.251347820256828
31 115 3.2216469896354827
4 217 7.610915505238995
53 73 2.9251381051071665
212 231 7.532652430899799
183 199 6.995208491451952
198 248 5.955210261636363
69 124 2.460519972881044
6 40 8.759077860940614
62 75 1.8020669058159637
164 194 7.7784958228579875
117 118 8.893030370789392
222 229 4.384920158693805
186 246 7.16515102854686
158 183 3.0938784576692084
118 241 1.5541585254861423
48 181 1.8978816837657089
50 86 7.060446470618507
35 185 5.208660824765343
133 156 9.914838712411138
51 236 3.328987152910282
146 177 2.6150843876861254
150 249 7.489971450050911
90 238 2.8611314421518506
61 190 5.342094286709673
34 178 9.578771241062102
25 87 5.909578659464289
157 176 1.4191922853636556
159 163 7.023216021765349
4 175 2.687417014891347
146 245 2.1137963667019313
18 133 4.6246081390263205
58 146 4.541745165367599
10 76 3.1252739383252663
19 92 7.450478481163211
4 88 1.2938952419700909
10 36 9.606837261806737
30 193 9.565491946642844
79 148 1.1700780323869076
146 168 6.961935700096585
45 186 3.0476308238460064
27 39 1.1780460084274278
140 149 9.310168702991973
48 210 3.4353592811391276
163 221 5.692272995506387
147 222 2.895098436803276
9 248 9.346107188246107
76 130 8.157012046650099
15 141 5.784326032499611
54 131 4.042345541799886
72 122 8.400352220968967
91 181 1.5210809930113376
44 200 8.42304171901567
82 192 6.041134228955988
2 194 4.13176908328156
62 211 8.592730323972201
103 241 8.997065522091795
12 132 4.684899055657875
60 234 6.746560367837848
82 214 9.529284041433456
127 134 8.65128681780748
13 117 6.306285120580545
108 221 7.03650933912375
137 193 4.42996780660873
228 242 9.592504196661396
68 103 3.540046134405836
60 216 9.971631860432646
80 83 7.590122274651707
