600 35940
526 533 4.105317691723881
522 526 5.843245142489182
20 526 3.384811666668487
50 526 6.732677078229815
20 474 7.612702418507182
18 50 2.500865718896166
20 505 7.868545792624797
50 385 8.47411082579113
50 179 4.637298094745878
179 400 2.079819501416958
474 562 9.469195804628642
199 400 6.026977101166394
400 525 5.731142991662732
82 199 2.827366946074738
50 311 7.339145942761569
179 406 7.6790909403017755
50 170 1.781133964793503
18 163 5.730086434108268
64 525 4.650818455188469
63 163 4.384168286818266
231 505 7.279152428025516
261 400 5.487728396268137
34 82 4.482506340832748
160 163 2.925336452978423
287 474 6.182481521016463
18 509 3.087597773857453
20 372 5.4120191770070125
474 591 1.94812221808733
170 321 1.6988216165281083
261 340 1.4978475469166588
82 132 1.5538276243382168
191 311 9.351926305207378
406 424 6.363007252667155
342 474 6.057441886454785
163 367 9.674523423703125
231 510 9.689990970032701
199 215 1.3827935058989909
229 311 5.242051839205265
157 342 4.778875432227278
199 543 3.1294232531163217
18 534 4.93014639757382
238 510 7.259031059618194
128 342 8.224713400508612
340 549 3.4306310376949334
18 346 3.522415576529749
191 466 5.757086632783894
192 238 1.0935758996246632
381 509 5.841479038504885
268 342 2.047977305272395
370 372 7.33258067094771
163 422 8.834881268794984
104 474 3.5982755063261935
321 412 5.636131122916519
261 460 1.4085608166738584
548 562 7.474066562934001
199 398 4.046460373546848
483 562 9.84985520214253
126 346 1.8821276534947526
179 271 5.9681191343676465
509 576 8.192332603105342
29 534 4.634524958045189
169 576 3.7650646487142563
28 424 7.836166837512155
229 489 1.5971411266885576
280 543 3.957027443719056
61 271 2.678873907310286
238 309 6.180955475557645
60 170 3.27316089283236
189 398 8.234556517511646
105 549 8.89483233620587
375 509 2.440493806854537
121 398 2.3685160261472737
145 229 3.1807197259467546
199 224 4.641479845084745
65 170 6.593576287534594
381 468 5.605151126000506
276 342 7.263062738529165
15 526 6.497112653172876
82 347 5.929643679531896
18 245 1.218868266226755
44 466 6.668173233352833
261 521 6.7827937112346035
412 429 9.047065213765606
214 321 2.287195570393522
483 589 2.4122604929362375
330 526 4.3409654780351445
224 300 9.27413554724686
61 291 8.836529736851189
468 542 6.874747773727634
15 504 1.8048540245859743
95 589 1.6668080294355092
82 462 2.807752725115863
124 543 2.7066403857282406
44 502 1.4917243742382484
131 534 1.5831439200243205
375 479 4.8082449053036695
103 145 4.151331337624749
124 377 4.486896394241209
286 521 5.104485331829558
381 518 3.2853115637768493
225 245 4.817742612606944
231 472 2.4691456765856516
422 580 3.4601996923501117
185 340 3.0261890266455964
312 521 6.48839901996391
217 510 3.9416937196582342
435 576 1.7444796889587404
179 449 4.4851741973644454
192 198 2.2284127770917648
69 449 1.8298882380231158
231 239 4.4475030186601465
60 249 2.011650123588783
109 460 2.6601918799791813
24 215 5.865366583876942
227 249 9.830159781357526
175 504 1.284206490311155
175 402 5.2705652438771216
262 347 5.4220575581875465
352 375 7.950616733098604
409 422 4.90937782181155
169 440 1.6362137808044008
117 479 5.140127997045377
160 260 1.5640295522703427
229 389 2.920562957412555
212 449 4.772311809699124
103 112 1.6123776215380117
258 400 6.687846941096469
526 560 2.047236085838806
198 222 9.745032290688368
312 368 5.170468406655861
381 454 6.645510280999074
415 460 6.045763625329593
225 259 9.088097956254042
132 320 7.95923631060458
143 217 5.910018449615378
0 429 8.996863792746193
38 415 9.576483550369439
46 214 5.376441255848529
79 454 7.026120557737505
391 522 4.5101698263738665
52 543 1.475296240297327
103 184 5.836539548862849
49 198 7.448185158620992
90 143 7.83474950205413
202 224 1.8214740672315846
114 522 7.326515175972776
22 286 9.43837389423608
117 386 2.0181796699267327
118 262 5.334569475991579
211 280 6.864945251723531
440 442 9.06848742916072
16 34 7.277077127458998
74 377 9.140621533370979
198 265 6.4252476416477275
320 322 7.617897660736664
271 514 6.481094043515439
257 560 3.7396553920443463
106 231 5.2929488101833595
227 343 9.090486833215628
449 501 5.8356859161213395
103 134 2.1469037816851757
505 593 3.37949486519121
109 376 5.367125753447222
167 377 7.75815635759347
16 66 7.36178496560283
3 504 1.1449392642338663
227 492 2.3225055921842124
163 585 3.694767246116187
347 538 4.8242491135314225
127 381 5.550014593087657
14 131 7.3311606568521395
105 516 4.1577299871748465
239 508 5.559382207049092
339 370 5.748798409464032
66 329 1.5064936331422079
245 366 6.380264672498709
231 448 6.18856510548243
246 538 6.685471092922457
330 554 4.6755302558602185
126 149 1.0305559777293598
11 157 8.249562760172385
262 360 1.5977446134274071
306 340 1.1601688675708686
22 550 2.867179459906586
232 429 9.013580242303675
125 258 7.544991175619038
215 586 1.863531480120069
18 393 7.366561345037635
226 525 7.71489696595266
9 286 1.9719611504639318
246 348 2.100265474306558
43 260 8.9219967601246
226 345 5.229456614106857
332 352 8.170583128340104
98 217 3.1113318806575134
65 101 3.5265831550419673
415 445 4.984093517061713
294 370 2.626272723739781
257 486 8.5912954625734
249 463 9.66067041447084
101 102 9.30106948114502
274 347 5.885393174052574
55 312 8.36932057778197
233 312 6.247508286044218
215 272 2.244681157824573
143 269 5.832792197119938
11 285 9.203950440055838
444 486 2.5382895678102706
574 591 1.9534358501962314
263 460 9.72711305166317
55 115 2.716463520562238
239 416 4.270348870839513
94 285 3.470220267393986
249 570 2.708933548253151
49 242 5.47214100053838
83 90 5.629947819684241
346 556 8.719710168660445
76 516 8.87422813875211
86 542 2.625706449505037
24 427 6.4216764078485085
27 291 6.855904510801641
172 311 1.4361667154288678
106 545 3.6456178511947304
166 260 3.177080755946772
134 335 6.830845148530429
125 331 4.21596399008198
128 506 2.2007963426482706
11 369 8.623194482790016
295 440 5.892203126261512
46 78 5.006440545799695
63 575 6.984639775645999
347 357 6.559127352115543
75 166 1.3660695284872313
56 98 6.358845123190452
549 581 3.78536232929768
281 329 5.686551258923274
149 228 6.227045363363187
85 117 4.100861759708852
83 244 8.136151766781412
100 260 7.433759627031972
54 509 6.678486836212896
87 474 7.811902942461011
94 236 8.466175586602743
192 216 4.338756114161376
55 592 7.032128254098249
487 545 5.970821378031833
184 188 6.8091024760487375
69 333 1.4077832076731647
201 370 8.060382001826037
50 490 1.6254068694896264
100 337 3.887967364274597
514 564 5.2178106545792335
402 571 1.5903423932798308
151 585 3.729466752849268
17 449 9.733949709294347
129 440 5.054802840513821
69 171 4.500809797582387
204 320 2.6683401111448197
175 499 9.637040138225272
74 434 3.4336336843965847
148 444 2.4934534615677784
46 221 6.317928929178029
2 445 6.827577067642821
332 544 4.435647137475284
52 380 8.340947011859434
93 516 7.607034710060142
26 175 3.353710124484983
115 503 6.733134889891117
74 356 8.695928910584554
224 590 5.196012591766934
174 548 9.894986875230037
84 204 4.04417333098108
417 525 1.0512925397153543
445 513 9.32935235200392
78 218 7.851079341551077
291 465 3.0985832256896018
61 555 3.90268928213251
289 490 1.1303115853516612
439 487 8.825232665548484
331 344 1.6730107773964948
105 532 9.943380212735478
115 319 1.0357818973889186
110 347 2.9536977027667786
182 479 3.482032435820847
4 101 4.984169217491845
246 253 9.365428395568138
209 590 7.462296786872742
124 313 9.735125366433383
83 598 2.5627733221871756
42 545 7.7447942127928915
184 456 6.938111341214239
13 24 9.797027455427283
82 305 4.434693412823354
75 523 8.937679765417816
216 458 9.894741313591677
323 592 6.7320814413174395
275 554 7.098911759179343
325 542 4.430548273230992
366 431 3.6135246322055345
506 527 8.242484579565355
129 364 1.6458432473033566
42 255 7.890693178265384
153 218 7.412146088333766
343 438 1.1291477956313
318 348 8.747990679910398
38 493 5.26858076206329
147 564 7.1383572716142085
413 422 7.920874445714923
26 220 3.43336415067773
195 486 3.579684538371472
360 404 7.062015352058498
112 563 7.180511425020476
367 436 4.4887801065929755
255 552 7.6080635717454825
193 271 6.9578603713847516
46 471 6.812335991177611
559 574 4.354693918685433
485 534 7.633945905086856
183 402 2.1219482389134816
44 428 5.588398330268851
134 461 2.625148579625983
288 503 8.067775232923594
90 390 5.3380398154526505
78 96 5.719900469006769
19 306 5.641780851205253
402 500 7.066012735461806
117 573 5.989950297203991
86 537 3.3689418329767213
468 569 6.121540978683384
466 477 3.661250719188226
72 518 1.2658030104241667
319 588 8.957021692803867
383 472 2.829291319027377
130 510 3.195758094555502
30 554 6.858620250723456
430 462 6.158059494299479
323 512 2.1427882765330843
51 65 9.108226418059743
140 366 5.947787296205851
313 327 8.618149631461579
195 371 5.022147500772223
162 593 5.157048598637586
266 454 2.003578480806365
254 518 9.588352774580878
221 338 9.464141180856416
80 549 2.1210923304484166
116 369 2.5397268974909615
41 232 6.7926088404729255
121 136 8.330680328816992
472 482 7.13647093893403
184 447 4.5637416561710635
243 482 8.445040819807677
286 531 9.56881079004121
22 230 8.339708213536383
122 542 4.37286184719272
233 388 8.463146357819618
151 240 4.0724013108885995
275 565 7.188257632877296
314 398 2.1477639133749604
351 483 1.2137787327142622
255 587 1.386506662358682
211 579 9.297120384773521
411 447 7.9259348717032
382 472 8.419287968058956
5 552 7.675176141493672
103 528 5.676926592293856
168 184 3.451574583295659
162 396 6.52964053659929
180 327 8.531593088064698
117 496 6.5889193901396235
8 22 5.104805238001943
111 490 1.9153717394438345
297 483 9.859155046715625
159 554 5.313424532288787
198 578 2.244391814321195
186 342 9.904905574757626
393 511 1.443513983162151
132 473 9.380634335462403
164 245 6.669444905319024
583 590 1.8537120366827817
36 169 8.246878716780037
371 419 7.560794332215162
12 65 3.2648172815385834
237 249 6.01241166953251
59 98 5.208493756451258
18 23 6.321477905138497
12 310 2.2312003338243414
21 259 5.116677976542747
162 278 3.297524264165612
275 484 5.245678672340376
37 412 9.321707085403471
114 517 4.050381579430748
381 446 3.9504734111868745
91 209 3.8666383628507166
460 596 6.75483510887305
232 399 2.4233032500040737
536 581 9.147724497064425
123 175 5.675096485765782
382 515 1.9551265017467423
263 302 1.1433224882407171
403 449 7.423489756374445
183 414 8.630496871262492
47 98 3.232577490385093
433 514 3.5784973705572893
51 290 7.164928768556397
74 455 7.918285605826443
235 436 6.337034497173924
198 520 5.323768366538701
117 358 3.3669907050328973
159 378 7.492572975329116
32 543 3.3887511722266854
184 350 8.811349722070027
128 252 1.1375978669059008
76 539 8.60134089052318
180 524 7.330220223174155
45 276 3.5902581684662414
224 282 2.407931640542544
81 522 6.6437477937494185
464 565 3.9635236366041458
62 463 7.666594151456166
152 390 6.125268381418409
202 308 3.7952725127884124
22 40 2.674075986107157
275 467 1.1222376389589277
3 354 5.847635580465358
307 576 3.3568049268397626
81 205 1.3107438331452577
108 468 4.888027647365318
271 304 4.241415035716129
57 164 7.073354967374119
108 210 4.722328670606216
285 362 5.624003977528223
199 494 5.817297172116351
497 520 2.0986989782613117
241 414 3.8615198009901497
432 463 1.4611940765762914
20 317 9.488464539621926
158 220 5.452577700274765
415 558 8.735375222234563
292 321 1.7081260008041823
495 514 9.981107993318615
46 48 2.462517371839242
102 405 2.1816754161744485
216 267 3.874879626194624
213 253 5.994450910402957
152 392 1.5161481807334447
33 311 6.389796807577315
164 557 5.187271434805781
279 409 8.827927805544947
264 456 2.3230979012906285
373 571 4.612771817071391
112 365 1.4427365734235622
161 454 2.494848392322176
108 120 7.3698880563580556
252 426 3.2903096444055224
252 519 2.7620981157793385
164 248 7.752007809077845
28 546 2.3976859049198547
297 475 5.381261564822368
394 538 7.475779822824592
333 469 6.15378637583509
425 469 9.567844716798877
44 387 2.1393595251951347
410 557 2.929900391252251
60 197 3.4542850917215846
101 491 9.034219927430488
154 519 5.138458081451052
196 503 1.5538248818195748
506 540 6.373856573700129
99 268 3.4039081708041525
197 577 2.1143707182816103
17 451 5.159328601738437
200 263 2.127355911989831
15 418 7.022340751283591
52 71 8.553378391920344
66 397 1.8990110471356965
381 507 1.276728372981948
198 572 6.272568821104324
421 517 3.5737939212815695
350 594 1.513262256346434
326 378 9.231435754419332
241 568 8.641968726582217
68 330 9.670587996909864
234 410 3.6129547404123463
363 489 4.274036865337216
7 258 1.073411944640368
144 412 5.869368033841447
40 135 2.024966667761591
92 126 1.2851835228026882
324 431 4.824154590499354
452 510 2.9414962615415563
361 497 9.084852127575042
245 296 9.156097481128159
207 221 2.630348659780048
315 362 1.996438801527575
320 334 7.928705846541269
191 599 5.678821717353964
62 488 5.72748251140681
277 540 9.867371008174388
496 551 8.920489942683812
136 450 6.836492968446304
178 492 4.1660405983343285
22 141 7.32222342940064
198 476 5.32800651862424
97 378 8.893986623031534
370 567 5.387614480126714
187 592 8.926575840682755
52 176 6.598938519030138
119 398 7.150966022043985
16 77 4.950457152449267
55 67 2.669156485143733
160 273 7.765176230413263
100 299 5.762282658621768
365 453 2.053919303165512
169 293 1.3421120635514847
190 559 4.389897994226672
138 391 6.168411413567047
373 423 6.9816310769872745
2 341 6.401756679826056
303 589 8.688703959278222
146 540 5.257446945817505
1 160 5.922175771737791
33 584 2.9661760248268756
203 213 8.68290833412458
407 577 7.667714548039753
159 316 7.515143688622114
70 74 1.5521723508646383
379 594 3.431154527704604
165 596 5.21051814827624
105 420 8.968810946684505
88 93 4.810864983955706
256 549 6.343115239557516
386 480 2.396686213101421
194 303 5.966839800691653
225 481 1.6955751188145975
127 137 7.050974492016091
353 482 1.3947035913071066
82 270 7.0955786669399785
284 480 2.2243375145372766
459 514 6.775369552621017
7 582 8.522361597121513
9 155 9.859061174638258
101 250 5.1332561476998295
27 328 8.85452072918381
432 529 4.088163534945071
150 287 6.79136062983014
260 597 6.469311467319564
247 460 6.359938145167439
158 283 7.964804433502877
465 541 9.615502677793566
181 422 8.111141005718707
10 379 5.265371937386134
6 356 5.309317543827091
226 561 5.58067085170719
349 353 9.286163424600504
478 545 7.314418852438002
139 292 2.677772973604263
28 35 9.516543408090415
32 251 3.6218939402381443
25 135 8.13332432453742
39 276 3.642083991491471
89 152 3.0300269460692775
18 219 2.2048055515440774
206 369 6.124104224939208
401 578 8.425499954806718
53 492 9.975535306247142
133 210 9.312425124679853
301 402 2.996652963480341
12 530 9.236033314366708
361 437 1.9830715728503854
61 355 3.252177021796226
58 367 1.0205852050919373
