50 980
31 38 4.0772467727776585
7 31 8.814138365823837
1 7 5.755099872714616
1 35 9.05835866257345
7 39 2.832194135410533
7 49 3.700808519822711
24 31 7.894473790230293
21 39 6.3783574116972055
27 39 4.77151505164491
0 31 9.0393748615559
0 44 7.667831230520368
35 47 3.812919486429113
1 2 9.363203873268851
36 47 5.147722415280283
24 28 8.510314500264725
40 47 7.15380068320345
1 23 9.983991075800397
2 43 6.632174879808275
25 39 6.405444060248675
14 25 7.028567787031822
12 36 7.712740697164753
10 36 6.435097079618023
2 16 5.726265636816428
14 32 4.52147189427772
23 48 6.423055336685299
9 47 9.929525297671319
8 12 2.3771990241250136
26 39 6.36631201658755
26 42 9.930469252426299
2 15 8.145308671979922
13 27 5.101609074346406
5 10 1.5058745637464286
17 31 4.031629075468617
18 48 8.792153934776866
11 27 6.881461373251616
37 42 6.073119302965253
20 24 4.92412362814367
1 6 9.03211602499561
39 41 1.1418587185259192
34 44 1.778636741569174
0 45 4.002643395847018
22 41 9.575204070148242
19 43 3.3161455996350115
4 16 5.11680963707245
29 34 5.296446168082365
30 49 2.8964735248403874
0 3 3.902460016112992
5 33 2.9311954923690284
28 46 6.727279099733037
4 33 1.924529591448455
4 42 1.3736192375413014
14 17 9.24747643769571
2 33 1.9831426165013595
22 47 7.103702013799919
28 47 1.3171208152004703
15 36 1.678624349861882
6 19 5.9328452975560175
39 48 1.244274734683522
10 17 2.705445616555877
41 45 7.773315018403505
21 36 1.6776829788393153
13 26 2.9556242036405447
0 32 2.7935572499837256
2 40 1.0604711361403523
19 45 2.113718875854575
12 19 4.417358327692758
38 46 6.961339558391073
32 38 6.999137197912124
13 33 7.158924604343542
16 28 3.218593034593125
10 49 2.2192414246229557
8 49 6.126904297041948
22 43 9.70775605954247
36 44 7.235942771794089
35 46 7.629640271377203
9 32 1.1107424706242093
28 30 9.84716397364928
5 23 2.8261602455526442
23 36 2.2535967777243417
15 37 3.2335397012471887
11 37 2.6320262340390523
31 39 4.990234525679149
6 42 8.105023538787105
9 19 4.09550034956092
11 36 1.2392160188769472
15 43 3.4741754644093916
16 19 6.794992347995485
22 27 5.877287398080661
3 17 4.7568454923799655
26 40 4.014514449948234
12 25 6.824998712047624
12 38 7.763487609850866
10 42 3.643127827887111
7 15 4.6642419484970254
22 25 2.5870969766146876
7 24 9.381769889735908
34 36 4.63433602266097
10 48 8.533554290832786
20 49 7.000681207025319
10 45 9.485443272521222
2 35 5.218622181097229
6 40 3.1720229148481565
2 30 9.273756584844293
6 25 1.7209546999578627
17 34 5.045710244218168
29 48 8.309017518763202
6 36 2.2378695084754527
20 48 6.537353713141285
21 33 4.906030197751324
42 47 2.7625184648228953
39 45 3.6837128000334967
12 28 5.622778087469163
0 18 7.001631405952389
11 17 3.9167297476311016
15 35 1.4351553648333726
21 46 6.890930071994013
15 47 7.362573499290961
6 22 2.979632415731653
8 11 6.033875139183804
8 31 9.11650945000618
7 34 1.2314267127107825
9 10 3.1414491278982815
7 20 6.325116594640859
17 20 5.195596255557903
7 28 6.100876224443919
24 36 1.4976042082080694
41 42 2.528026980295093
16 23 7.745299328984098
21 44 9.138188573213762
33 44 5.715438258673922
25 37 7.180090635215615
29 33 8.106089325969428
4 24 4.6500212230873395
10 40 4.66543523987975
9 16 1.5339973600890053
2 8 2.763032332532619
16 31 5.3256218191942395
19 40 2.768440121055632
18 33 1.6533796574488235
22 29 1.7712917810673685
9 45 8.895873726380225
2 31 2.354303446109306
26 29 2.735005723328146
19 49 1.6180962317340433
30 36 9.62359276668126
7 41 6.8776966725886695
43 44 1.1344845157898669
4 10 5.124347602244601
11 46 3.1869828133117704
20 32 7.474744622560072
14 39 4.976098713375692
22 23 3.4380799976945973
13 21 2.363063178188725
26 44 4.105259639911949
1 33 3.4333013096974994
6 23 7.734233493151997
15 45 6.24803744707313
30 39 9.789638126763956
15 28 4.490569858051255
8 23 1.1481395938704912
45 46 7.9090994106263945
39 44 7.777721387391738
6 41 3.1216666145090493
1 31 3.314943144377644
33 39 7.993592064277734
24 25 4.448246850601912
19 44 9.118987145852518
1 45 5.818175470896975
4 45 2.164686738908708
11 14 4.392948410572361
13 36 7.930642799831118
32 42 9.738391659013143
13 43 7.104415108307159
3 21 3.8645460598895682
12 27 2.5615467531120775
34 47 2.470352365108136
25 34 4.269132058290094
12 31 3.5108188818321926
24 45 2.173095532580262
28 39 8.705195122187597
32 34 8.15994839910151
27 32 7.24865618783898
7 14 8.904558359190528
0 4 6.042198475215638
1 39 2.4484624826757155
0 25 6.274020276155916
5 48 1.7176934563151236
34 39 6.831789558176421
1 12 3.289221259385246
24 43 1.8965887314713372
23 41 1.9860911515677864
6 12 6.257723102546605
5 17 1.680853889009926
3 11 8.027386843470918
7 45 3.5277709411205347
10 27 6.299022214487015
30 45 7.574642641264377
15 46 6.0945784086463854
4 35 3.175578409853081
25 48 5.6818572647329555
14 27 8.36432119899642
15 32 8.715369742135024
1 29 1.418693775499865
12 13 8.70490999652375
2 14 2.9149045546457355
31 43 8.587259876577946
17 39 7.566074714887074
20 29 3.226922879128778
12 21 4.337441371108894
1 22 4.652943380717431
10 37 8.909422691136387
3 4 9.149622027193839
0 10 5.994170749961249
13 40 6.473276696284311
37 48 7.56753564038802
13 45 7.381335965526256
0 48 8.740467327546423
20 22 8.285894404608925
15 31 4.420499792815207
2 22 2.3874496406229606
45 48 7.193572195480315
32 43 4.039962099643008
4 29 2.0452862858865806
35 37 9.714857187984201
17 24 4.153778582344549
31 42 4.516993946327078
