1050 110145
212 758 1.7519855021042816
488 758 9.252800805786654
448 758 2.9139003676717854
448 1021 3.0023434880842985
448 901 9.201402522984527
448 904 7.729372415056781
148 488 5.906285702341698
120 1021 8.833653262556215
901 1039 8.187129022354934
448 856 9.605086998370536
120 896 8.472000185128405
120 293 3.210363800498403
148 192 6.299918640775897
758 932 6.247421087840477
120 1016 8.748457410002068
327 488 6.934866944627088
829 1016 8.281164881444703
42 148 3.5261776200715182
336 1021 1.0725002230015845
856 1002 2.087808182478284
688 904 1.220844579427557
192 772 9.030452963130562
856 963 4.3179133337369855
554 1021 2.937807244372541
847 901 9.29089268403744
651 901 6.164553583556221
488 798 8.823398777348366
456 688 8.956392982713728
120 588 8.496756155903025
772 775 9.897564089696113
875 901 8.895805975229619
597 904 1.0936907750164302
30 896 9.334469154773473
279 901 1.8332158598232455
600 875 4.671300192700377
904 949 3.1243923632756556
554 874 7.088464006515311
151 901 2.2926128979693905
190 901 5.66744978659735
146 456 5.494893769595779
794 874 8.272978160328766
588 914 3.932235640320283
949 977 5.775597388362421
748 1016 3.760220694388299
190 742 2.1382164125463894
12 1002 8.335295110024266
12 1030 3.0292195713096244
744 758 6.138845064445025
690 963 9.593419348639342
164 772 1.249631873253391
30 948 9.186705860208894
126 293 5.841324387079068
481 829 3.0072499134648942
3 856 9.659107631894146
615 829 4.7170944681534905
279 292 7.855312263101901
52 597 5.217819609358338
406 456 5.551084719919593
769 896 6.194200895582936
307 829 9.869033315523227
293 592 4.972244193133877
846 1021 6.906381582440888
856 1013 6.162696804082152
52 629 8.985917988040065
427 592 7.85977996760488
427 489 2.86368408800092
121 856 9.189052350573872
402 629 8.565220000401684
392 597 7.94885734327249
164 1044 6.395448080385776
110 588 3.0439579291189425
195 600 1.4262842529922513
15 847 7.741600645337462
15 551 4.844398608595877
195 408 7.797265092145527
427 726 7.603234472965149
309 769 1.5315037733960444
327 897 5.253225476154481
37 195 6.032111759481184
327 727 5.072749779595015
597 656 1.6377665956150564
12 1024 2.1363675514113836
190 817 4.8003522211230205
167 408 1.44422804956739
230 847 4.35567929443369
320 427 5.064430385157967
600 943 9.604522625850334
148 306 1.0557804532336743
145 943 1.2024120302036714
3 866 8.782283767684737
358 744 9.698382951039314
532 727 1.3495124510325236
742 996 4.450618716046996
20 306 6.46409420863392
292 420 4.1955426811889724
159 932 4.955895597581962
570 943 4.09326550873871
407 856 2.5854665381859396
727 751 8.510662959576603
448 505 6.599016060614827
716 758 7.136560736593434
145 739 2.911435316245691
751 784 1.5180229309950422
327 501 4.50601156422592
485 742 4.329870501551431
159 1018 9.012698146783002
759 772 7.6472522370475575
95 145 8.756017688544533
157 866 6.0312985259991745
20 1042 5.811713343460552
279 409 6.161907639746449
195 580 5.8172129682299145
306 577 3.324948784045886
52 92 9.166374636574629
30 119 4.959826870902797
145 205 6.60055241032038
488 692 9.616518084764007
321 407 2.7609224449233802
97 306 7.036768256806379
113 847 2.5265070167996937
283 309 9.754965400350853
92 648 7.277798061382207
489 660 2.8675417036788255
182 1024 9.789169851525587
554 819 7.38941506104704
796 963 6.924098679457119
358 567 3.8493784471695025
164 360 3.6757434226579235
435 485 2.2160623335041487
293 667 1.4914863287536826
930 1018 2.6887265763612884
694 948 5.387382752746914
360 421 5.3964846014577805
443 758 8.436577638851158
15 269 8.477430955933723
346 914 2.2784515976132886
992 1016 8.534239878142262
320 728 6.899410308688004
445 775 7.155173172692201
78 1018 4.830128956504629
142 481 8.332173541360472
520 943 3.2341655430818435
205 937 2.77508725316377
652 914 5.936431540108758
320 845 4.086451973909378
207 1024 4.557348050776515
768 769 7.30383059992317
498 930 6.384140469172063
373 949 1.7106608897686362
76 1039 1.312339157446576
550 796 4.463669732689452
5 648 4.863736754639675
112 283 3.358270675310096
120 314 5.699751487180574
341 875 7.388652331866382
573 769 1.4694423892656263
353 427 2.032039297956521
420 810 3.9726917334177076
850 1030 2.5843198108354755
52 266 6.831836816246617
220 875 1.496226851913616
142 208 9.477747468675249
84 126 7.401543284747932
207 399 1.6162770767486307
283 854 7.544330387556365
866 890 5.208033192764193
695 890 1.4096291276146977
92 196 5.508739941665203
368 854 1.212285156551062
302 336 5.039901932952728
353 814 3.878361882074529
327 987 9.8356425531981
237 420 8.144623456600044
38 146 2.6277761445023264
286 1042 2.2100914848297473
148 654 2.3253393632717962
389 930 1.8989649614241035
547 615 8.394477945762594
491 592 6.7480905806858935
120 414 9.097722259540152
784 895 4.634132630262462
222 949 5.963957510638104
709 875 4.652124682993122
559 654 9.443084968852418
651 734 7.1270629452201835
605 734 4.203364476772656
360 428 6.133438591253785
421 645 3.1102818691965406
651 967 8.955991236153057
160 283 8.335344948529634
84 594 3.776541055289571
99 222 7.207170954731441
604 996 6.506249538498947
612 846 4.439963106369916
565 709 6.974519876955631
119 436 5.960730822220848
604 933 5.317951554784939
39 817 8.729380160085384
858 1039 8.64261280026971
327 973 7.1039593838425015
683 709 4.218225358021115
809 817 8.788210613059512
195 431 9.337571143814806
187 744 9.731504704868723
598 1030 4.982075470862707
87 346 6.002840191659332
330 890 8.424191993279333
1005 1018 7.3709310903085505
592 765 4.207433416119855
159 204 2.0367521591122193
78 419 8.333131074305062
445 673 1.8592985451872097
743 784 6.11483422996515
501 852 7.56821072079636
431 1025 9.354419472385858
330 912 9.489603895311587
21 612 8.661805248544935
16 967 6.960214141486201
567 910 4.809347689612908
37 681 5.9525341231849564
776 796 2.9740836435837688
331 1030 9.259649512438367
457 845 1.5296311348158438
2 520 3.310372202949099
337 399 1.5083125136235331
207 960 7.08224328192748
726 749 6.987389043919628
654 737 3.662738892665688
829 884 5.944185129858505
1 845 3.5906138664358136
594 990 5.230257320375765
514 1025 5.9211216294933156
84 162 6.151351039501501
575 598 1.4011818786962817
488 496 7.498721977502906
454 751 8.82683199028279
466 897 3.270399006908544
539 943 9.03943488709697
553 629 5.979363484293439
2 1023 6.708251867197611
132 489 8.235662853557171
313 485 1.2303194221092477
149 539 8.277092981993391
269 894 8.564836137179919
579 852 9.790512322876403
262 973 1.34164951845278
74 1002 3.8198207686175008
297 690 9.47595962009846
346 971 1.3212975406252008
315 588 7.24921281865252
167 986 5.172866774109659
402 916 4.258902019015396
488 994 4.04066707955793
466 1008 2.801199436735679
20 1037 7.692319304904176
506 846 8.656352025902047
330 379 5.634786283800433
12 614 8.582873127822097
377 488 6.632617498007527
158 775 8.949687161110415
343 695 2.0256302005904288
946 1013 6.542609714037282
285 759 3.789799710370417
177 916 4.73749216255346
648 951 6.587574702489838
519 809 2.7624484263148563
346 872 3.0859753460582455
274 726 2.934420540596241
944 1013 9.502932190836056
579 746 7.857958835463944
390 992 4.940752464510756
347 727 7.285819256038898
531 854 9.66380645197035
95 1029 5.202641018226449
297 562 2.285190776274802
41 454 8.162255118430663
99 442 3.3811971243929246
251 293 8.605536058047885
252 716 9.039910599160756
87 703 6.088822013144137
331 925 8.294552959252146
38 929 3.745503819860072
51 78 4.999596406240495
215 819 2.6933737898543466
177 576 8.121490852544
369 435 6.319132307805678
315 397 1.70839233322708
359 554 1.7821321021283634
316 408 6.373254800137593
965 986 8.65877284913962
195 899 6.916167979738987
145 962 9.98608324099346
28 262 5.736807779705311
58 1042 8.467771074196452
95 304 8.842090070936491
679 709 3.8611055411236057
477 553 4.595577590510932
15 412 2.8243822721789726
346 473 7.202475433079951
504 929 7.0370448230806595
1002 1015 2.0183037887497033
686 1030 6.771789514303205
127 577 5.616579434208863
604 966 4.627207614168973
77 341 8.140952132274538
37 921 1.0031497102251214
103 751 8.114824843393546
146 201 7.088749009295052
165 504 3.676122788084454
493 744 2.1260259659725955
27 742 8.243286756206619
894 953 7.764219909797654
201 918 7.211725798398739
514 955 3.909893826510433
758 885 6.334629956745795
539 542 1.7596913236850313
215 410 6.830750477398563
16 545 7.504536590443468
739 936 7.367883228503934
551 698 4.919980764597063
297 844 8.187600087608907
129 485 7.053251632903351
329 885 9.997875462133521
283 920 1.2987467928979477
101 532 6.4809063582266635
12 637 4.7258712754849554
299 904 4.581533820895379
459 951 3.5453315779941645
788 921 9.914091112263582
285 940 7.199916409916943
