250 249
20 208 1.1843455923313315
20 106 7.401736312505429
20 111 3.690337387784906
20 142 8.839327796920747
46 142 5.923830208408695
106 132 6.646676179074319
106 184 6.906069699488633
184 199 8.206129680907102
20 123 7.097090879038565
142 155 5.391349054808394
111 185 2.9427184654058953
53 132 3.596449971038851
103 142 1.7289569989637648
20 193 7.100565332619404
184 227 2.071134798352789
219 227 3.967757457483873
146 193 3.1996671517175312
44 155 1.9980607438937523
111 196 1.3962563682702651
20 149 5.565303454100546
53 119 9.284396806832296
24 111 8.080578647691988
38 106 1.2847733221584914
155 239 8.14835705750108
15 46 3.2968899944295345
20 118 7.215437494650772
119 189 4.1992845381065385
148 227 4.042223755425857
21 199 1.671481441052319
8 20 2.5283819198162636
53 207 2.103413305299264
103 158 7.323516525137518
44 161 6.476592266900048
188 219 6.631160148165934
37 132 4.623780206962811
11 142 1.07026379495966
11 197 4.700985598766081
21 96 6.338874971940024
95 207 3.1159249024213787
106 195 4.547049949080889
4 193 3.408096206030366
2 146 4.2619024870868785
115 239 9.584484804951853
111 242 3.9542927282239355
53 61 5.860331509813862
207 243 8.46193265817858
3 106 5.363563647523862
46 151 2.872511487520219
69 185 5.048703009024625
1 185 3.608007546478666
4 174 9.941848554852259
106 131 7.102786896815575
1 16 5.233751601874892
108 195 3.580864334783204
111 213 6.20415401706844
44 136 3.351391659385164
148 210 7.087397758411832
226 239 5.370386699526404
38 82 7.487754198769359
37 144 4.804882760922162
21 170 3.679091131765135
161 241 6.0977122128874655
176 184 6.638383906325196
115 221 5.613330504477822
91 95 5.209397443314526
104 119 3.4479968835707666
36 226 1.579663954710191
119 234 9.465194667122072
3 150 7.912199831174949
55 193 9.210620508457467
107 234 6.341205911246471
210 223 4.529728920983327
147 150 3.952017865557585
94 239 4.696883580465026
122 223 7.201044669295727
45 103 4.485345023332668
6 219 2.3792503634606006
34 45 7.930014927070521
44 86 4.558090384901389
22 118 9.551880729093732
47 122 7.210624991145505
127 144 7.263405225450466
86 169 5.1933164902777404
140 234 3.1060950066370046
41 142 1.6636858138003625
110 119 3.7313481312543906
2 180 5.202488601092586
20 51 8.147465454363624
100 107 8.663855129934074
107 246 9.54486278494392
77 243 7.94304128135433
214 242 4.644424229258416
176 190 7.635458538571589
148 233 4.0228331285669565
3 75 2.0635208691457025
7 233 7.738411734673439
55 175 9.394673913579785
71 82 7.51091623843834
50 111 8.137666056082857
130 170 9.149379312614599
31 44 2.8276055882573483
14 106 5.351938003811142
94 230 4.833468250508818
41 198 8.231108657263118
77 109 7.0646626016686005
123 224 8.577148096255966
201 241 8.18892848470998
127 138 9.2861882521015
83 122 9.44820814105205
25 197 5.941333207093635
52 210 5.889605477797009
66 100 5.508451595259395
86 102 7.481275179981046
114 233 1.6467686154091166
74 161 3.659492612722614
52 209 4.092584986615739
141 185 2.3426374921244966
70 140 1.0682652067331122
176 177 1.8753915815350455
184 187 7.715394502090707
90 123 8.451259893776287
75 163 2.338073483986632
51 120 4.636424689708128
75 183 3.079977308137613
191 233 1.9103530929606802
120 212 2.414564889314108
108 153 7.853116307114305
22 128 3.0645261304576166
125 169 4.875733934095466
98 128 2.596416800497376
119 126 9.791956256457564
241 248 6.476174753322718
119 232 7.3337388397726295
21 235 3.006999754763185
30 235 4.262886054471518
56 170 3.440017768959962
83 112 2.2723829071155985
235 245 9.988408162004848
48 174 4.147525229544893
10 22 4.059358513502239
89 142 4.8501517695043885
65 198 4.338414933842216
1 62 3.4132010024617676
117 242 4.65010947806939
83 93 1.3194337393640256
156 213 1.149149754849454
29 36 9.334436586134352
52 215 8.848957727848283
48 237 4.43765853896298
32 47 6.8082012818474285
62 202 9.70043784318039
22 67 1.7577177456948834
46 139 1.9340165248629098
82 216 3.344896198651372
13 226 8.405584761747225
24 171 8.557363249797953
39 144 4.748015921983214
124 202 1.8070014638183127
54 176 8.814688729397963
25 238 7.978604284989447
23 216 9.347188296033345
74 236 2.551688155675195
92 94 9.589357850922122
12 198 3.404243456834564
2 162 1.1569253396731665
157 193 3.0034678305520104
65 172 6.9744150101634315
104 203 2.1885808550375536
52 63 1.216948893142297
26 107 3.823682158547437
12 166 7.595220841766308
18 61 9.853853175832457
137 148 7.6405286433064825
33 237 3.6215185943759947
113 187 4.8922920284443325
16 73 3.870937489301408
195 229 5.650896722270957
159 172 2.816523868726313
115 133 2.273093519474112
7 19 5.999644450099086
149 168 6.17863629654771
80 137 9.708416675000596
97 155 3.984958814019673
78 113 1.323514307477122
116 236 8.189455496260617
171 194 1.3993158163392914
112 244 2.751921562363707
15 143 1.847488771564644
187 192 8.863518043358816
28 144 1.3615746555474693
178 245 7.1634871607283435
99 137 2.084889588581156
70 204 6.546401384359209
0 156 2.8894526701096934
123 249 5.837035268946964
87 245 4.7303420861567425
50 167 8.282827822423101
27 233 5.065647525486934
83 129 5.858706683799095
3 200 1.5774383943530634
152 242 5.115684779270388
120 165 4.084703673580417
105 227 6.72031144124556
84 163 5.513772421972168
115 231 1.0301170118156184
214 228 9.096926599196735
40 41 9.307636586544179
90 181 5.2966066091475925
113 164 6.174861357278127
32 173 6.6043846188061
154 165 4.61247577957686
76 242 4.553105599949617
12 217 9.856802896287608
11 186 6.407148769084412
43 149 7.795282235440578
165 222 1.6912770973973812
182 213 7.949217753683914
188 206 6.406306719741131
36 135 7.27357097998623
99 121 2.6634660581120455
25 88 4.702486444115669
2 72 8.856446623612836
30 59 4.809339965825297
49 70 6.007708046442637
85 139 8.831975120955835
81 165 7.432023949499843
58 124 2.9590227679223227
79 169 1.2869941312013315
86 205 9.435510030617692
126 179 8.611472332911436
160 190 8.050437343282372
199 240 9.411714104285766
50 134 4.918827388449025
218 221 3.997532160830355
108 247 5.978372760137627
57 199 9.64412724547004
60 119 1.6780902147738974
101 196 2.9923662446604404
68 193 1.562037896126141
17 230 4.849115907444303
42 131 7.284795218486506
35 216 9.003069240672076
42 145 5.555679462532349
148 225 7.633998148596835
5 44 2.53005719942219
64 186 7.3344824303515255
5 9 4.177740977378329
46 220 4.12525423384488
165 211 4.2401184114347785
