50 490
29 46 1.2094100445461788
0 46 4.308652817009479
0 32 9.031860025006619
10 32 6.90477941850406
13 32 7.358402966215239
13 31 5.439358345010551
32 43 3.9290920224052286
33 46 4.758174874117466
33 35 1.1271936704067853
37 43 5.6472774934760315
13 47 3.4652051423300776
16 47 7.575231889547975
13 14 5.208654686533047
33 49 1.372788726889942
8 31 2.087027266524796
13 26 3.5322494482539377
35 48 6.363007563161963
1 46 7.447970194838196
19 37 6.8850594420599975
1 9 3.346820546888371
12 13 2.0881736745188135
17 49 3.3463234569977924
11 14 1.3454097673631689
19 28 7.194076884563874
20 46 5.573695356907494
7 33 7.034161425527085
11 45 4.044900881778086
1 21 4.346677285789388
12 22 5.995434711861315
21 39 1.5650305063828753
27 47 6.4327028312354315
1 3 3.3335440328378256
35 40 1.1123064426705982
8 15 8.89242035595639
24 49 7.149274276535266
2 10 1.8687977924949455
16 18 4.649853936460611
20 30 1.1907115934816241
1 5 1.0499298825518153
24 34 3.4889258872442777
11 42 9.206292920832949
10 38 8.24676401850764
6 18 1.4818447127034338
27 44 2.673706726071637
11 41 8.499278214184644
9 23 7.296999182502232
4 39 7.656667652769013
25 43 2.3446050111973498
22 36 8.142673469234976
13 30 9.915319393045964
14 40 6.913529628227945
1 41 8.282544759302649
0 10 9.438868131438413
16 40 3.277755544599822
7 14 2.48540259867172
8 43 6.797225386674979
27 32 5.467488696857641
24 46 3.291762622304655
14 43 1.1546054716650338
22 34 1.0117100411888391
30 40 3.51467977092344
30 32 5.462135493011576
24 30 5.968406694748591
22 25 6.1251461416905775
2 39 9.55859752504016
9 28 1.4451870348149622
14 47 7.579364839280439
2 21 8.349130820885318
4 36 9.220544886409925
34 48 3.646725990304172
20 49 3.4629872125492405
21 41 9.973348696622118
3 25 6.623865531111124
31 38 8.793759562638394
8 28 1.9180366784107044
14 21 9.980551387490614
17 20 8.235135252192368
14 28 2.107080292044735
0 26 5.316605065682326
23 28 4.85268128190085
9 48 6.890860819723318
39 48 5.9938680797606185
15 34 4.688559401456367
11 27 5.743078799541841
1 15 2.4300512414584503
7 28 7.725193405155356
4 30 8.178130211566728
44 48 5.965858573401601
27 30 4.548357017311629
47 48 3.1015548489697773
5 13 6.042071468613816
27 40 4.62563241493574
16 43 4.009915921897521
9 33 1.498029534054773
10 28 8.441751578786237
5 26 2.6162248904293444
35 45 4.608910254917692
14 32 8.418892958248051
3 10 7.283884168357992
16 39 4.914878037391812
34 44 6.994145872843878
48 49 8.973145655375701
1 12 3.502249682672129
37 48 3.7454126904742413
2 35 2.348004082594323
7 34 5.683753555215657
8 34 6.34889605088291
4 37 4.620384692937201
26 47 8.3835436791027
28 45 1.3010428001948569
21 33 9.376986217838454
0 14 9.863464438434482
7 19 5.36859100044034
45 49 1.8597783473085805
8 47 1.6168717829911392
17 27 5.468654902154743
11 15 7.8536481391837345
12 42 9.63897949470517
23 29 2.0155480983341088
3 29 2.0669317249871515
27 38 5.82112977731201
9 37 8.219632908126341
23 43 4.509079331355269
18 38 4.6312668285078535
14 46 1.64122491402504
6 17 2.044637761299546
36 37 7.349268616666991
11 37 8.296383636249287
31 37 1.2522818629533656
7 11 6.602918453266384
27 37 2.7259652915061032
6 49 5.441564181949506
23 35 1.9898747131861643
18 23 2.6191641914169326
3 28 7.976612453865421
7 10 2.241546689382387
10 33 4.257781600212564
0 6 6.348344820055388
38 42 7.34918549376534
13 17 3.0577245031043288
5 16 4.581511488855495
18 25 9.00397197719982
20 21 7.53980852078275
1 44 7.881920046389903
3 40 8.962138282928855
23 34 5.949243251184033
3 46 1.3574257361095947
7 40 2.3302890028145216
8 10 1.0140504823131955
11 32 1.0713581445089142
16 48 2.965899907969375
9 21 9.707221291366395
26 49 8.071794193431
2 4 6.374581662041885
47 49 5.669767172969285
3 44 8.834268374137626
10 24 5.1583823429787845
6 22 8.154042255698524
10 16 9.897158158055623
14 29 1.6646226456847188
34 49 1.980842134590805
18 29 2.362874814288676
25 49 9.00114320241455
0 3 6.48634417236718
43 47 5.881872470289524
15 17 3.390805891884796
6 27 3.4310132330337053
12 29 6.870623377056797
6 23 4.618774043535278
10 41 2.6408010616675157
9 41 5.809951607832527
5 40 1.602568657541984
7 37 6.155363414844806
4 8 9.580292815156389
3 18 8.275393214556015
11 23 9.275638402912737
8 19 6.826475625379193
21 36 6.206121414093898
32 47 3.875080054305691
0 44 5.431902588605427
21 29 3.5138156031315564
3 32 7.679075545100702
25 48 1.8619486586409375
10 37 4.466404176613276
6 36 7.875823278814856
6 48 2.3969194349539107
8 39 2.5141528837809526
10 49 4.796393699173685
0 2 6.873399866179016
26 32 4.617080420467854
16 49 1.1957683167904178
7 9 5.110489341950259
29 48 4.393759072994566
2 9 1.8410138136805303
