1150 132135
418 444 3.7601429051221484
418 933 8.93630349940692
418 511 5.845038003139244
231 511 8.002788466479725
339 418 4.707802035492371
339 990 7.736911053073075
339 1132 5.338359760923967
722 933 1.058874803620764
231 803 1.9782686712166726
239 803 9.395146176084516
254 511 6.298158703425307
98 418 1.3049454674718977
306 722 4.07230648943693
98 348 3.4601550513708013
897 933 2.181803285710645
57 803 6.5722152247411
35 57 8.694662798316998
239 539 6.776099803165081
306 1049 3.3597840533863894
539 816 1.6223308270092613
346 803 9.759085184765917
933 1147 5.227994249278271
58 254 4.589721352576511
234 254 9.758498646927691
539 1054 2.7115433246057132
418 856 6.2039222715657285
158 990 6.487654093248048
418 948 4.844916183817437
331 933 1.0153391392985256
406 933 2.800608781214341
346 572 6.663555802291815
634 933 8.897642750911425
572 643 2.885286953179078
136 1132 1.2251445039410422
198 803 1.6812340872400378
57 1136 3.238024962680361
967 1136 1.4829264984759756
270 406 3.578410057100078
57 284 6.706989808953891
483 897 1.980276778911818
270 473 6.031880099009567
12 1147 3.894041116437667
198 219 3.6507051678984084
58 287 3.729492827673288
473 1074 8.201648690683832
133 473 1.080507422457909
183 1054 4.654814017808087
24 183 6.7640875335447515
239 509 4.232951802548113
281 803 3.7575092828279457
239 791 3.52442020339035
192 270 1.627594431043313
248 572 5.100254495704415
791 1109 5.9196796901951245
509 993 1.9637747031499684
774 897 6.144239562523621
473 554 5.576838200492189
801 1136 8.381697476098534
770 1049 9.039922898869502
198 736 6.975889285623106
98 1144 9.839424683895704
281 732 8.366996839811797
192 224 3.7462066339440363
643 659 3.285663547416233
150 722 3.9962470259751726
756 801 9.648366735036772
208 339 2.5791132006225435
418 505 7.6633944370439036
12 957 6.430680210026335
219 398 4.626586544986317
287 607 3.913383986429186
539 583 3.4699767730703157
856 1083 8.52568372811114
270 793 9.920372747676971
133 609 4.623112539416419
793 1115 1.7476814315551386
57 565 9.37574121854409
219 1082 4.427328245777578
484 793 1.9935019272176224
18 1144 8.748201659969558
567 609 1.1864583910057438
53 572 4.503183764173629
35 442 3.458249634100369
58 797 9.39234435676696
169 722 4.260167429334922
133 949 4.210221785092563
161 948 8.602994332358312
306 571 9.029544788241523
239 1035 3.5239046122001336
306 1061 3.6771192917819073
115 248 9.70813708972569
549 774 3.48353816456269
406 725 4.826461243684774
753 1074 7.580070269263527
189 1136 7.6878054005713725
575 990 9.678165184273203
498 572 4.254627053742613
607 729 5.508760652447257
24 451 1.014186463120407
316 483 2.2609412003654583
62 575 9.986769187518087
506 933 6.090620215215899
793 882 8.585503550194577
53 116 8.243197277265137
711 1054 6.8728631414378025
603 643 8.312112283940142
239 923 5.608725124103771
58 699 6.660411499941465
509 724 7.3224130825593186
133 257 1.7450449444990679
166 897 8.323230940134518
316 544 4.001318274451278
488 511 9.78813431041553
234 670 8.481687910119877
90 856 8.8529789467376
521 793 4.347708825064839
567 862 2.081435346600056
454 571 8.606379928149945
156 774 7.971533894807245
24 961 1.1556313854460682
483 831 2.0482678773179517
282 711 2.4341261969603094
398 1108 9.395229460547343
77 306 6.884446984040462
248 375 8.905775107837894
259 572 3.390487984156536
234 558 8.656796864848015
208 989 8.805730150979981
442 524 2.23935339983616
281 582 4.846195008408142
601 801 7.296245845008064
549 975 3.099809337944513
248 1026 3.238316327249144
65 331 7.210264757236058
222 524 5.154973046685526
511 1003 5.4203880240606725
1029 1082 3.856950370519158
752 793 1.1933387619447045
136 776 8.766909004411534
6 521 2.7771112259730755
57 735 2.2055728770854683
224 771 2.6002693286477125
172 544 6.593457603720945
375 796 2.426876032973269
219 1131 2.693372837449056
544 1046 1.048648612237443
897 1106 2.481665342458408
592 856 7.486815787210227
484 786 4.489269044815204
543 923 3.986223710684804
54 1049 8.361520186227105
522 993 4.69333814870499
94 801 8.30881253378883
13 1108 7.345090044646265
907 1106 1.2250719480477317
186 948 3.9532319045998814
554 798 8.076423904227868
30 169 8.119257814134285
293 1054 6.462583728242568
169 227 8.200152445679004
601 952 5.105655195495128
539 1023 7.83211581563536
62 204 9.5310587637176
155 549 6.627361711059232
797 871 1.1353349876031178
546 1136 9.263304512603318
933 1038 3.3055046170955276
89 506 4.849841290744429
306 1126 1.3749153004654397
219 362 5.217085666206576
259 639 6.425193844237982
86 1147 8.70352760167436
102 1046 6.964172124620206
590 989 5.824150601089414
30 680 8.720060732133753
340 454 7.197768164913217
23 102 9.71755279338299
1029 1100 3.685378588189348
561 989 8.157424582565461
923 972 4.067655299560237
354 831 4.651343632293972
155 291 5.219813495248036
327 488 3.1448488064948488
108 549 4.384969034781446
601 843 6.197279770021265
23 763 3.8869430557932305
281 823 4.599028241177685
291 336 1.2021790246043613
327 528 8.199624058115832
543 754 8.970995989869758
37 150 4.192816947814281
862 903 2.3848846969216684
393 1144 8.952987397769656
29 1126 9.171828831659537
15 609 3.1624288262419
469 961 6.979266513964352
426 798 2.0842473036517424
542 923 6.6027806043307224
15 351 9.36299036569381
35 945 9.350621088102667
546 681 1.934725348834427
13 1139 6.860872922621091
435 1126 7.7802735153187115
257 612 5.47461058624558
13 1137 5.791162586719878
235 528 6.99896685465344
493 793 7.6898892541942745
1097 1108 4.308875089759898
478 1083 1.8104643531851332
566 681 1.0338546768646315
469 581 7.63384323983886
655 989 9.419205734582068
108 261 1.430447550613075
327 560 9.08983432896775
422 923 8.118514902514825
269 796 5.862518310347742
38 1003 2.741316148879587
86 960 5.855499263458952
258 426 6.413527229595313
208 441 8.699911234474614
76 375 6.45266955295513
532 1100 5.881093863110612
641 989 2.952794036380721
287 1022 6.671184764537632
948 1024 2.5690361430518593
13 541 3.1470072672863414
599 975 9.304841304253259
907 966 3.3756726519691744
86 283 5.281349536899782
509 887 1.0979358295600528
435 864 4.4164099354226725
749 1115 3.928605655370739
486 1126 6.2263656741078846
452 1003 7.516542380710646
336 731 9.344706459190549
654 948 7.076841834833289
1017 1147 2.0744261967860265
261 471 8.789725787153422
100 549 5.987985660572332
636 960 8.898107300002348
11 15 5.112971628326385
396 654 7.496978559242521
567 982 7.317472122086247
655 1010 3.690826260120613
35 36 1.4296129121267045
619 771 4.543658225720209
15 69 8.91381233624806
984 1139 8.08359544843769
16 248 3.114485728799789
930 1003 3.638519864361246
509 976 1.5253369760633424
83 375 2.938828420520994
520 972 5.41102359842486
60 362 4.248015074420172
574 791 5.390242397121698
254 1027 2.944910737381929
108 286 6.49594101780106
110 993 6.604069505730643
802 862 6.573400418342712
600 816 1.968540633375825
244 1136 3.829318490026879
542 742 1.3873629337206461
950 1017 9.066872061967052
116 415 5.765262045460668
395 406 1.684815624195767
487 952 3.164410591532336
11 408 6.185722817565647
134 776 2.4718756045031096
664 681 3.2475018036513847
133 895 8.246425715607344
108 363 7.215346092541758
461 582 5.364619465680369
688 1035 7.137548265538908
124 1054 4.217584451919354
372 1083 9.852419806659242
107 984 3.051038261703336
95 903 6.707935162601986
26 803 8.050739193548498
889 1003 7.480248438536949
46 521 7.5455687335924
24 1045 4.638854508298801
151 493 8.9083428175476
100 474 3.3890394214232122
1046 1058 5.289743221828056
208 810 2.7131251252513264
324 907 3.0808056573983853
304 1108 5.09015851614927
520 686 4.6987499618286614
243 791 4.87890844982224
735 850 4.734839491367022
169 456 8.048552108883099
645 786 5.64752516312096
44 452 8.244872077270514
937 1097 4.144552689398007
306 485 6.677421038058476
327 638 2.062559690161097
167 451 4.572892016491199
3 150 3.834726924099947
486 1057 5.781704278396565
110 622 5.355866662685452
422 614 2.9745136724280954
426 534 1.8244976395285375
506 1016 6.388662043246621
264 304 3.0724999567512326
371 1147 4.652684946719799
567 830 5.540666810082019
158 309 7.310454514706344
674 945 1.9386036561862006
133 1037 6.799291255649333
192 447 2.611257831818688
281 985 8.838825850780136
910 1106 5.034810851740975
711 1141 7.892332963408841
602 1108 3.0903702565853703
270 1080 8.763995118366124
554 980 8.851715908850364
188 823 8.765731980108114
297 309 6.14329524511538
1115 1129 1.240364416709789
237 889 5.250913968073017
213 565 6.396871278697371
109 771 5.2535923535161295
116 1094 6.497344741594239
103 351 2.1928936270354233
61 1141 4.326035047760234
103 209 2.4091075418370034
339 720 7.905872550042876
270 459 7.522529574054224
349 561 9.215639540099966
384 856 7.6947839376642175
989 1128 1.9552982999904471
3 1000 9.496007925082804
1 534 9.452736554064797
520 832 4.506471314024067
156 811 8.942950029854014
318 887 3.2320837611428708
604 993 2.180678104163893
165 972 6.297803925633229
670 678 7.216054078832593
126 281 6.890925755984488
488 512 5.245205445106601
229 910 5.561514209785007
474 529 5.632323411765191
158 377 2.337976962313697
29 835 9.276417016046715
286 878 3.2503845009756978
362 740 1.9601753672247768
244 1077 4.526556977815937
793 1002 7.027483341886133
509 954 3.8023592710280907
190 724 1.7733011331845252
404 975 4.375301611786992
421 843 7.214054260624836
223 798 8.254997133691518
494 571 7.864616162343921
441 769 5.5380111776082375
2 505 9.438474668954232
198 1030 6.04365354428902
316 806 3.176633526623848
910 1076 9.315544906085941
222 737 2.336231736166761
765 791 7.317213098507688
109 787 9.965610341215077
357 753 6.842383171419012
728 957 6.673523975840299
1 130 3.3107912889562865
601 805 3.9586760250804467
380 830 1.1462848283415745
278 960 8.517514477443168
374 546 9.088626093302189
423 614 7.478619420678656
193 213 2.72426472478018
657 945 8.207466945124532
529 991 2.4215323003762106
595 787 8.004811909728447
18 200 3.936621632987394
755 1147 5.6566729975711105
