1100 1099
752 789 8.50131304108756
80 752 5.028855039401181
80 810 5.120090686979132
80 1019 2.0680383681840464
752 934 6.713978948704399
867 1019 5.559684261748722
229 752 7.247896825864552
957 1019 4.874478566079445
473 1019 6.565634635703546
26 229 8.952894576689216
90 867 8.740175272131037
729 957 1.4919794810294111
128 229 9.338764218375228
26 551 7.0527168340358815
0 90 1.409585879439041
752 899 1.5837061725409205
128 615 3.2165670991990334
8 752 9.118783058410921
48 729 3.641801608437827
0 176 7.8936889420288905
26 433 7.391028346954018
393 615 4.730913338887548
153 551 3.757481613270987
254 867 9.679637541502657
128 151 3.194079832996197
433 959 5.365616371437323
957 1063 1.9946956775903186
899 952 3.6926420406182876
699 867 3.0575475325118324
128 493 7.633308527567507
959 974 2.4543472738486876
0 276 9.457547662382682
153 437 6.585877998423735
408 867 9.409300010615176
481 959 7.4260688304603
254 671 8.895606508822162
592 959 7.49830950588384
229 863 1.9805928135332045
48 228 3.005613307314069
90 297 4.702521174769277
26 830 2.4056898075363393
20 437 8.77514224805746
228 613 8.140036126184281
151 1003 5.287605133208255
188 1063 6.304038173600102
228 767 6.5972182904762695
80 657 7.255563097875432
153 820 6.805923244627082
882 934 4.424923709467269
297 454 8.589216861960576
551 611 4.033205391018647
90 792 5.447657698413288
348 671 2.7987997627444794
0 554 5.656440724976849
151 582 1.1388739099196845
504 551 3.687241583439639
429 1019 6.320049969279909
394 867 9.916802965588635
48 407 3.6046190482398215
335 899 4.640075137648743
134 952 7.0765227229154295
407 557 7.196075323110876
818 882 1.8480180097070416
564 615 9.006273037959485
49 830 3.6143699489215364
151 571 3.4694985181290274
810 1034 7.3459384175194895
767 1097 6.205665732392388
784 867 5.6957558544460305
504 755 9.828641534129654
0 1039 2.212543415031824
571 908 2.3193947443808867
147 818 1.3049735272316374
134 218 9.052389719450899
740 752 7.0935482560288445
254 577 4.060067741315747
600 899 9.464596220789208
267 699 5.022462305801563
20 622 4.494601048304507
344 582 3.0889497785640776
752 876 3.5124839726807355
752 765 4.6893955803453675
468 582 6.9619804988912435
481 748 9.786439853959692
737 792 3.386151322321657
615 1011 5.566623589208285
583 740 7.6116893352433594
754 767 8.351280656421785
