700 699
530 613 8.744702537951394
530 551 1.4861693510430283
225 551 7.200857214407592
225 680 6.906349584551849
544 680 2.8916642017475156
225 304 2.3075143705237924
382 680 9.583432916610045
225 661 5.002198228419184
225 575 2.671398608533994
530 699 2.9141934218774415
284 680 2.897357670791529
60 304 7.202265447199475
483 661 7.45972978471742
131 551 5.390592762253243
331 382 8.871570093863234
661 668 3.820987982059431
197 668 6.207805836188139
197 678 8.977782577154242
159 680 2.0092097483180478
37 530 9.256766172186047
60 463 4.828572622815219
313 551 4.996876125558513
467 680 5.6493622585032375
60 395 9.96493119165035
20 483 9.911775600184164
530 631 4.136551302536696
43 551 3.7225305725502333
203 313 2.5701261507479383
440 661 5.586605211618094
53 159 6.264174600293695
107 395 9.180450830328116
304 598 1.0419996506941251
464 699 3.606681955038074
187 225 4.315593988149873
501 551 4.988781261973239
77 501 6.719960375864404
2 551 7.6027579921648085
158 483 4.101880941823588
35 197 5.39236979859429
2 518 4.136792750813433
159 193 1.2543661137215278
100 678 8.186616386958534
48 440 8.144932548481759
225 289 7.089626967584394
107 691 7.398719981063129
131 237 4.24069871389643
293 631 8.359349679908755
134 187 8.530629037132005
107 524 6.589012745461858
105 331 5.637363187486523
107 642 5.58134758933638
2 494 5.5187911964212395
60 502 3.8946090046380255
123 501 2.242707447955597
156 331 6.079272281102053
284 666 8.808205016880553
107 404 9.665379601389402
34 544 9.922834609606543
269 668 4.525920581958409
193 580 2.906714340239426
588 642 9.02256118413861
551 589 4.1887456044491715
107 587 7.119385365235324
44 131 5.676790300980372
155 464 4.526549602427832
395 465 8.074529399872652
193 606 3.132350585074021
44 370 1.2493073280862403
60 652 6.44288361285864
134 616 5.495599121329275
465 646 3.2220025632450837
535 544 6.768936255552933
20 365 2.9371832629244317
289 622 6.99683246744495
46 494 7.327411450314918
25 652 8.698689014106655
159 627 6.887825583498604
43 135 4.918518231958039
535 625 4.953100296996507
48 183 8.528518673139047
349 502 9.711156532325395
498 642 1.8679972194270271
107 138 4.036251839168577
73 237 2.2587023623381017
289 388 4.9366188179227155
463 487 2.961222788774008
33 349 7.40822006690835
245 467 6.250957178487102
224 589 7.549716728480272
404 512 3.669639300290479
117 616 2.557543669898803
462 587 2.7161505370373393
487 692 5.5747945059863095
575 615 1.2935656087055416
478 678 3.9257538298126327
156 449 4.448624876245255
156 394 6.947726328739575
284 619 7.340207267524384
571 627 4.702729126967921
77 239 5.699145229485894
117 179 2.3443107381482315
551 671 5.214605134839207
252 631 7.164966967137117
685 691 8.45913414616066
365 386 7.718066440395013
539 666 3.246834102420676
193 485 5.024130537066828
116 616 7.110292597480586
95 494 4.677879256263733
304 679 6.162910434086424
37 151 6.411050864085662
221 467 2.9019760663745897
498 562 1.475064790266848
158 332 6.330434060834373
40 679 3.0620617422106027
200 518 7.615229731473267
105 308 2.7297292869199508
408 463 9.78297898807654
2 644 8.347643933477208
329 642 8.574666699595072
77 609 3.9370864644673684
49 691 7.075316855711464
363 642 2.949795303817692
341 394 7.546089905639441
532 588 4.697644879982649
155 399 7.5235776717678045
52 539 1.5598379692049176
35 659 6.169866257207392
346 625 4.614702902774614
558 644 6.740490492830437
66 100 1.2874699752123897
112 530 3.358164149720621
494 624 1.8715730900876002
52 506 7.373563874544415
9 193 3.432409109122662
221 677 5.913909059277636
454 661 2.5359599212904325
533 679 2.625603853310345
136 502 7.900347899224857
2 686 5.246029500097973
155 651 6.223606463428998
59 532 5.486137481096833
181 699 9.794472215305593
237 507 1.8824044448099744
445 464 9.36758645586579
423 659 5.925230296395692
296 580 3.3282537419269396
156 196 6.6217424699461525
148 341 5.632464042420677
18 341 6.967101061847197
200 641 9.49780419585652
8 680 5.7053494475404625
396 692 6.710447262657257
379 530 9.338679630086903
224 357 6.983176714857489
90 200 2.891615637465523
380 631 5.951053725223885
301 363 8.31375599627647
363 516 1.8039598628194422
512 537 5.82708173162721
59 650 4.474567575757644
362 588 8.921867638607573
159 669 1.3568256778405883
349 415 9.939969866124319
618 659 7.392038990159083
205 609 2.1438903797677833
446 618 6.053726372566334
20 127 8.217392258238128
136 176 5.772894527909586
187 426 4.460308011365006
197 251 8.011147376298227
290 362 8.404274936910612
293 457 8.667512433381663
274 332 3.651852692659748
387 669 6.622020494434
172 239 3.917186371882533
304 455 7.708806553303308
260 615 7.419591718559468
108 138 3.5186208928319536
41 176 4.44586980145103
59 472 6.074841085033866
427 650 3.5085638209876024
571 690 6.590384267432599
89 365 6.236190981367236
537 611 8.479647927316737
94 251 8.020052532069741
193 596 1.526745455044192
95 297 2.840354431386638
518 660 3.259537715441795
6 544 8.7615168278477
296 411 4.226411992370437
369 532 4.356179859256778
213 606 5.543540126505134
82 95 9.273648590582802
580 628 8.324029150629784
232 501 7.537516323757858
362 508 7.9198471366024235
117 254 2.459190285928376
382 389 9.812940158612722
94 230 6.854881548594162
210 652 5.9296035385267505
148 328 9.858183699482446
138 490 3.692589028015199
209 463 9.18746443435731
2 294 1.3373890803456554
59 122 3.874671899314752
149 622 2.668645007829935
251 461 5.550961971728785
227 669 3.593687539865598
5 107 9.069793778902394
154 346 8.945521941793997
509 530 8.229585240416402
362 586 1.3457913890074473
43 344 7.375217014375339
108 594 7.204002209586103
120 331 1.6785280133069347
270 313 8.03980784127652
163 389 6.96162963996675
215 580 5.977369020227369
77 174 3.59551777316785
226 606 9.903130303913382
269 698 8.301627151999465
204 544 6.800942039868812
264 631 3.8654096886595646
320 641 1.4033057479874582
394 592 4.750879355668334
40 335 8.91579384979398
60 550 8.051846579454915
221 359 3.630354488080182
145 335 6.895922616131201
87 269 8.162011696944223
472 568 9.449609187743047
539 623 1.7403289985464279
270 471 4.695999695475113
425 641 3.324125293912679
221 448 2.639522378112874
477 562 2.0610245445465405
277 532 6.402569303171588
123 165 5.405140823917545
535 566 2.9356874214937037
27 346 3.14350030035188
214 408 9.92701769391934
8 211 7.588119504385224
215 653 5.318704820002457
100 534 4.790710286668839
625 629 3.4729240667407897
648 660 1.143311478916397
458 641 5.983754087215096
57 558 2.9752132967646086
136 597 3.1325711545687165
297 626 5.058493359904264
52 109 2.535521328192043
291 454 1.8337330670950802
444 586 3.81880690048192
216 363 1.8678306169217775
539 643 2.1779424435260055
367 427 1.6572170274192315
271 427 4.478032141097076
224 542 1.8993429390026506
557 671 9.100945106524664
166 332 9.127632832511804
81 174 5.753095939446759
340 349 5.773962126713738
289 384 6.3757310599612085
548 618 3.880862128049533
448 673 2.1202287498622785
173 487 3.7616827342770844
471 540 2.3733682871575614
88 163 7.75545569602057
422 666 6.297200340487071
457 697 6.7138091010410434
114 616 2.3907569909561524
378 539 7.801712276114681
238 550 6.512062232015632
204 610 6.284587942959912
334 641 7.484185802722344
242 359 8.719208090016146
495 530 7.445083835979248
38 404 2.0975416914728098
213 275 9.694266227794866
519 698 5.770344995348085
498 689 8.26393063758773
221 500 5.9223344009463155
149 670 2.2268431599559797
172 645 9.43502244464099
52 298 7.817399275923181
78 415 1.3739351347327566
130 449 8.793312118865082
301 453 8.300937657628012
297 621 7.711971080915238
498 505 9.717688459234058
590 610 4.183357040148059
339 367 9.34740197991313
360 609 8.629981172625365
68 689 5.8440440122690465
36 378 8.70936814520751
254 564 3.391812843012839
114 355 2.717861700278414
17 172 5.438064100807901
25 688 4.211484858345911
383 478 4.906295978036643
120 353 9.086862959125192
136 655 8.601108997757732
523 533 2.498347571308308
16 159 2.42841643572796
245 681 2.008227511877973
282 357 5.872216766953719
128 679 7.586191873768863
413 558 2.0673102834436454
463 492 2.770314590905066
135 538 8.651395663962173
154 336 6.813124750270643
119 360 7.709322607842546
158 515 8.34951383558615
275 324 8.875529828604673
568 604 7.637572950910278
198 690 7.310793837660633
349 617 6.802323889529388
298 637 5.995537313573578
386 476 6.115165226947348
241 610 3.247609392707784
65 688 5.028027721031521
615 638 6.445325960511729
3 213 9.704087503047246
25 118 4.460156777642865
489 673 3.850619219065337
364 598 6.9300637340927445
65 377 4.066028724896268
676 686 6.273495947568335
467 662 6.252856683221778
120 255 5.121012716535778
74 134 1.0669440451758363
11 689 4.609877050657953
456 631 5.067649952077949
135 517 2.34552285414658
93 211 7.832361999785067
432 564 9.232844172397117
395 584 2.077622708756877
241 468 4.306890572773055
367 392 4.50933541236372
459 623 3.725064139693168
450 680 2.2968689254843784
205 321 7.044576238591652
633 655 5.764523324456836
572 688 8.110990349380618
46 591 5.897092816500275
226 443 7.513046722254697
303 453 3.1287575700855825
81 405 4.690161443013574
412 537 8.342481993695804
470 551 2.2024446675298694
16 683 5.564464373871294
159 543 5.246045837369435
79 643 6.704244385889771
421 617 2.347157747898866
548 634 5.092206315200652
12 196 4.9186495689803635
171 392 2.6759979935916123
123 257 7.941064427854855
453 553 4.286559579123558
361 471 6.334831198262835
146 676 2.5787213862938314
419 483 5.653096721284845
43 132 5.732971575395572
205 600 9.13277194551157
399 545 1.465964300484015
514 542 7.388385980056207
27 233 2.6004648600537457
11 26 9.3884562771538
244 394 4.394454580605487
272 274 7.949780532455205
468 529 1.6100508385894277
255 682 3.905772343748087
300 564 5.543220350331515
50 291 3.950476693289385
132 578 6.026987626369695
16 373 3.3084481776312153
273 454 6.079613887025103
636 671 7.658799332441939
21 138 8.861183198045172
243 468 1.1546353617269092
598 649 1.370102133384108
86 179 6.598801539365142
226 390 8.364071394502766
258 359 7.523817137930218
285 604 5.1200949135370655
19 689 5.4511085696285955
347 676 8.423195639387693
55 370 8.738489417036154
130 318 3.0497190564376635
107 247 9.58754406281267
13 332 6.773757419877402
82 410 6.019777605926327
49 549 9.918938870673461
4 683 7.6263228395893865
144 669 4.698792147588179
58 638 5.787032964994753
178 538 7.163997400855655
12 583 3.0352818825069745
134 315 8.99421513678408
277 573 5.020139851983243
147 226 8.593739011353478
224 635 6.257610184552766
622 640 4.157634299911575
73 439 9.465539630318885
218 626 9.916946479044213
91 413 3.286473118440317
220 446 3.424538076441555
509 525 4.623382831288692
436 616 9.509977620887058
76 198 9.55858387803544
271 607 1.7721206780227843
78 302 3.872706201442652
352 386 5.462972278210704
7 17 8.382518198494116
158 326 7.178422073272249
6 447 8.948578639466795
446 541 1.14056442405988
114 416 2.181908716217544
152 387 6.462182141691974
386 620 8.32790334683678
93 428 4.129087970921715
371 626 9.78153003502457
64 456 2.4740004893406033
40 554 7.128941841854583
501 585 1.8009674659914516
189 196 3.661723035307679
72 247 5.184607084029658
97 448 3.4496136707131564
109 424 5.266981566799232
260 430 6.168235976560232
232 397 9.335702392804249
92 669 1.5069697628183036
460 573 2.4825894951551026
102 465 4.2354172230435285
278 495 1.4488495036789737
571 576 1.2974133864100723
74 168 5.160310684156292
11 522 2.009882237840934
36 190 2.040474511122837
