100 1980
38 39 7.3034474397657085
38 79 4.187511416184408
38 59 4.771468102977844
38 84 1.227514346966791
59 77 5.640715845650141
4 59 6.158194098792121
59 87 9.843489526221495
22 87 8.013254660652073
77 78 7.426481544576982
65 87 2.063186135708322
18 78 2.584772907920442
68 78 9.157204903046612
20 87 1.3059342664667168
40 78 7.340074587965082
62 79 3.2017443922984774
21 68 2.7055818180820066
63 87 8.867414121361943
60 84 5.558115442426029
26 59 8.893221171951609
46 68 5.605462865762287
84 97 8.947958679763012
0 79 5.159314634845607
5 87 4.907968003607192
21 90 6.639250755747851
10 90 6.047473682256028
17 21 9.136863717159104
4 71 2.4816170984443064
11 79 3.779207995494601
26 95 3.7577315113460914
60 82 2.3722549853932793
32 79 8.159708941420407
86 97 3.3803056642071487
77 98 4.828957440060648
22 50 2.314600831011035
84 89 3.305505852314336
51 87 3.8096655879715837
49 84 9.204430486880286
78 96 3.2615775764171704
74 86 1.1487136026761755
17 33 5.587130366001512
17 52 7.272916456676313
11 27 5.198852446278887
37 38 5.984854131155974
37 81 9.106110849278139
35 51 2.3233739285128867
2 77 4.740784549593597
29 65 3.4527667706432625
27 66 9.16515753585518
5 61 7.874490441916378
32 99 9.725155994671981
57 60 4.084290680753428
4 56 8.186136752174555
5 43 2.6605824679917256
45 62 1.3942700253154516
73 98 3.3094666338470633
62 85 2.786375401096869
2 54 2.872798325324166
6 18 3.23689733256625
0 13 5.471951189753627
28 71 1.4726468573662665
7 56 6.6002679191953
72 90 2.176960392169349
33 69 5.784181542803302
53 81 1.1568393050664176
4 23 4.9741159010113085
48 79 6.312838464681185
40 75 3.453385015557246
16 62 7.432060265801098
63 67 9.176059159620443
65 70 1.0532227104910905
41 84 3.345033624126115
21 55 2.434657091140362
77 91 2.324155438182322
8 68 7.064937385400966
21 76 5.397790400173541
22 88 9.117974071090375
49 92 1.4423135634028028
51 93 7.266591314972233
14 66 6.938321299683765
3 77 7.566045254269272
78 94 8.398378752230391
15 20 2.47858682580048
44 46 5.039617051389968
26 83 1.9189641334260097
12 89 5.6817518226301
54 58 8.01227921836929
36 38 7.530887287448177
64 90 3.382009212456489
25 89 1.238654157760097
1 6 2.1383846827709427
24 35 3.688760423528323
60 80 6.466902353475107
42 58 6.216453821022285
30 72 6.797558089228253
34 77 6.777636335160099
10 19 7.581046863675445
31 35 1.2951094643138545
9 10 1.8362437595707264
47 73 7.405734669363614
8 26 3.525865452591547
17 96 1.5142576003215806
17 50 9.481616743114444
80 99 1.3103602390473807
3 14 7.850530531059538
15 65 6.7194409191261215
11 81 9.377272867453236
56 96 8.66219446269945
55 81 1.3315776008427123
52 88 4.845530151892255
94 99 9.451600199721302
27 87 8.004500514796565
46 92 9.107831679651495
9 88 2.0014111892671407
5 77 1.7340530210994753
48 53 4.415971883899829
8 13 7.41961722190253
74 87 2.7983335476800764
83 84 2.5292814753317083
24 76 7.484858191265846
15 44 7.276430500848942
8 31 4.4469747841606235
0 15 9.793201050641935
32 90 2.906835808650263
16 50 8.989172874565334
10 22 9.397095679344886
9 89 1.763103738442353
41 60 6.224265454159695
50 65 3.5305708008518564
55 99 1.1471493825080863
16 66 2.2313676294268485
59 83 7.5660559694847445
61 99 8.906860159312473
19 29 6.071925894464722
36 73 5.152956726413839
13 96 9.621719990646401
57 62 5.460205786191667
1 38 6.861864729718011
50 77 5.255098469911105
28 96 5.983700201195181
63 90 5.166649421533472
61 85 1.2599667000960033
48 58 8.36952705716914
40 84 7.6874289067236585
18 45 9.367826954621576
41 98 1.1048060465827287
41 64 2.1730868931610483
5 6 6.167626025285606
8 58 8.906106525704253
