1200 143880
793 916 2.4420104204920157
916 1059 6.5526713694843215
800 1059 8.2002634215686
156 1059 4.232485365573488
318 1059 1.9164567350362973
818 916 5.863892364681993
770 800 3.200618394146793
302 770 7.596866892332384
156 655 5.558360303179511
302 331 2.184879219097473
389 818 2.7348300463269246
800 1102 2.5790650495181584
331 468 8.597121902692486
352 468 4.479064701109162
468 738 9.425862411007463
679 738 3.661966447441021
475 800 7.0865989330887444
800 899 8.30920333912535
61 655 5.679304612070338
149 475 5.606555431768296
302 459 5.668248115962463
753 916 4.784008409415568
710 770 6.538851102165008
475 582 6.711689808893055
195 710 6.660215722351989
295 1059 8.32220716996258
318 748 3.0587058071977022
368 679 6.504631015705013
65 302 7.075936663899035
456 753 9.438079513314234
61 1183 5.23829685155223
163 770 3.6911469670322763
463 679 5.354367086486649
144 753 7.788576127748575
188 916 7.582930840069925
238 738 7.169122123577326
318 691 4.446872881046732
475 717 7.235314776723827
65 708 1.9095693844110446
636 1183 5.620253317361417
1087 1102 4.451244065743182
134 295 3.090856178001348
352 1034 1.8006000868395686
144 579 2.73517730940359
748 1151 2.28317353780126
377 691 6.640159972801944
389 470 8.417934233009817
819 916 7.986808897705886
819 1027 8.735550356098578
930 1183 2.3420105065449457
636 891 6.422701693714087
475 477 7.945798713557448
64 891 5.156780693975928
377 424 9.035823219935024
463 494 9.698312237952079
238 963 5.052435897334051
254 930 2.700505878722322
103 318 1.3138459284875657
770 1066 3.7382706280058735
542 636 9.289836825811198
283 1059 4.540169779543493
916 939 6.325632368776832
435 1027 3.01522416653574
377 831 6.639519152248239
323 899 6.65166158779403
407 582 2.85741630772401
470 1137 1.5938804839807512
685 891 7.822948080981822
463 1182 1.2552823780800937
20 1102 3.9440811842802876
327 579 6.908320248683872
1058 1087 6.168749001738405
103 181 4.929078093679794
302 675 2.962817734831577
774 831 4.61736094775231
321 774 3.3044659503453735
479 939 4.719271280830823
295 1011 6.843571381853531
482 685 1.1281902211527206
302 731 8.397920018039319
318 1189 3.904074740886268
102 899 5.433165661449727
930 1051 7.003711845022548
64 345 9.724911711725124
368 639 3.3487477749823173
752 753 9.202277865175041
679 1037 8.409029272516216
283 462 3.0530718742193734
5 1051 7.031901713232426
545 1087 3.1980176682283066
377 1146 1.8933211918835657
327 464 3.928669651833669
636 704 2.1138119729782012
321 329 4.539291219984253
794 916 5.893333875284075
103 585 9.877747064400353
867 1051 5.062963213863102
295 612 8.953310969578554
187 238 8.393675371135728
90 464 3.2444920649444104
255 770 6.387155886358057
530 891 7.192045038173115
498 679 3.147663227068116
212 352 8.008535593564515
61 590 7.397630620852654
63 1189 1.0173737690559421
103 247 7.257128169077362
12 819 4.8024573907943235
477 607 5.979074952732257
328 738 2.948255041752282
657 819 4.94762553659528
188 527 6.993228368441869
427 675 9.514585002313824
427 1002 8.448119626650051
710 1179 2.7160641817558857
163 757 1.549695562230767
691 797 3.1620087726366473
753 772 8.170003599041529
819 1013 5.712724954741279
321 1134 8.453018439363598
571 831 4.399342499325957
579 1180 8.087654814604567
338 685 1.9764381761972312
152 295 3.4080470392908806
463 501 1.2201360144937472
79 477 6.034673406294541
165 1182 1.811500152580253
377 762 7.837201730068076
