750 749
96 593 6.435358274615281
300 593 8.971690714079983
166 300 6.868349915154154
246 300 2.7743385784765486
246 466 5.936955612344545
246 606 8.386859842450516
166 178 4.5644013477057905
137 300 4.6362414471800335
0 246 5.213887027197204
90 466 5.622930960071967
1 300 4.269996241636969
244 593 5.68850143411337
246 579 8.310705930040179
178 471 6.947986116837091
410 579 1.449346581572522
178 520 1.726718235934496
246 465 3.1687285175498445
520 682 5.235369590283903
190 246 2.059873786366614
294 593 9.617663063363151
178 238 1.0838995223701473
0 510 7.721729832092504
372 606 9.90849640706814
246 378 5.030803104635728
0 421 6.394874863419491
29 378 4.104336620180777
372 405 2.275562694243948
510 704 6.537482311205089
300 702 7.279005929342734
465 473 7.325088602578425
228 466 6.796025060753468
492 704 4.4065220696931515
228 618 7.219281645067635
45 300 9.69710825975758
90 740 4.543979048427683
471 559 2.0810699380332762
461 520 3.239320200160757
29 626 3.5795111388228973
70 405 9.479258409563474
191 300 9.728306344009928
45 602 1.2936148974286277
405 445 3.7701206074624376
191 357 2.359753839000139
206 579 4.361259702635617
606 701 5.379617233023754
607 740 6.748774827229878
191 714 7.380013774888918
504 701 4.588448234053407
224 593 5.619429892550029
131 701 6.097903906510764
129 704 5.762699413952574
378 649 7.015353294035593
137 533 7.21207390847857
228 376 3.746295595431568
90 140 8.218625968147823
606 681 8.703102831558189
1 114 9.870231025492563
244 416 7.109714655585061
301 593 4.261680425984382
638 704 1.485667169522302
228 614 5.461689784498967
238 526 5.980112218168483
238 255 3.2647240903845374
78 520 1.2719740339175272
326 492 9.964067450866235
191 232 4.074593743214745
473 656 1.2932218066744054
682 703 2.5313780213001054
332 520 6.150749674867857
461 692 5.138058964825265
1 248 1.3835247744966586
427 510 8.491326133010688
53 376 3.5646054661832487
29 417 8.937539317254755
372 725 9.348678456079384
325 714 4.189587456214616
559 698 7.963056746406052
319 378 7.656793378462672
224 240 1.92111903809564
300 699 6.042910536411928
135 224 7.796023557013369
93 682 6.370920330504092
50 466 3.5975522081161615
289 704 2.032019795650664
232 306 1.0481309114415498
510 558 6.984082029503675
361 606 1.596951450750082
421 719 5.102300389829559
410 571 7.901508402613265
41 681 2.6512532475321855
446 626 2.741193068522603
376 663 4.0786989148215325
229 656 6.294051306217489
426 649 1.2068723688515333
446 623 8.599036297987722
50 633 4.7446719205485675
125 526 6.497601070331516
466 555 9.373808150790037
715 719 3.317645603103431
122 361 8.963304781986654
366 571 9.798572285314329
4 606 7.67909263463991
78 210 5.330627813978051
240 574 1.73346539787604
56 492 1.4448782174868957
41 51 6.70071867750016
199 421 3.056680501294995
533 665 5.549606943076796
294 460 6.6676711998653255
240 603 2.944533002948468
1 58 1.4534122042831559
296 300 7.077618914763321
607 731 2.5102152267365323
473 660 1.2539881793946768
494 649 3.290272032451846
50 112 3.799134849866189
445 536 9.806855375249716
4 671 2.0383721177724063
348 520 4.06848571198228
138 417 6.274718318874717
367 471 7.1857689374843146
246 580 1.231970593044902
50 99 5.096500520414333
150 255 4.532954693574904
542 692 1.2097072514041192
502 559 9.95395131059297
224 716 2.5764987811475013
226 533 9.785016634846947
163 740 5.7425883579533625
35 671 6.108001083136815
230 716 9.6796613644999
38 520 2.0374058134677346
301 479 9.283489927743707
167 366 8.102679528576541
366 443 1.1170781484739223
122 207 9.405647714835084
135 653 5.357971805449802
492 709 2.698890151492725
56 468 2.920381249292718
37 229 1.352942988873195
332 333 2.1363188243615987
386 536 6.208023367937293
226 567 2.8763564649351174
190 250 7.275775587858372
191 705 6.602292066010731
429 709 6.196837761634777
18 361 8.116859037505396
501 618 2.9991552906485075
432 580 8.563114526182222
324 638 7.34175172641954
427 549 5.027343557967248
161 206 8.587693078340719
323 549 9.324428411513074
61 99 6.518830222768318
308 558 5.212698071412552
51 487 9.687819153458273
374 558 6.5394287301492
53 435 9.970947463577156
259 602 7.920077580670555
65 246 1.2361568432309693
15 289 8.87442281074471
273 296 7.507152325280913
50 62 7.0642911926734735
134 602 9.010666062955103
240 439 4.805738927694366
376 592 5.185777038998402
99 147 5.407704568488453
41 412 7.061157034492487
34 232 5.223774429905809
337 592 7.247981932565976
64 682 8.879874476090935
14 65 5.580634270315044
51 747 1.6510514626276536
10 191 4.43977669619506
