50 735
21 36 2.9251854350170365
21 46 9.717540235253185
39 46 5.923095696898915
17 46 6.462985654131724
13 46 2.1032148545182388
23 46 7.529593106191557
2 17 3.6428648508973795
4 13 1.9616901950137735
46 48 6.128839424637927
0 48 8.093803777568317
21 45 8.04138313240303
4 40 7.6854539101227966
47 48 6.078312161311938
23 31 8.206376798536244
26 31 4.961190586980994
7 48 7.334073970073853
5 40 4.070631735437853
39 43 7.72412591262518
18 43 3.971941607680749
14 23 8.202768394427363
8 39 9.497238176967047
33 47 2.1694709868669126
30 39 2.4636240343798543
5 32 2.6523390921635985
23 24 2.9607653895765615
30 41 8.677326203221549
9 30 9.147374553960029
41 49 7.561112102104546
19 45 5.803901834210786
6 18 9.826849258821252
18 28 3.4745799172963356
22 47 2.8609183948602617
1 45 9.328574775893411
27 40 3.703120831856054
10 14 6.805996402600243
19 38 3.60032366857131
19 42 2.1924678390448964
16 39 9.828440156850034
7 37 4.320323143214305
1 20 7.247031209180557
3 22 9.698732493619646
12 48 9.141393184369587
27 29 6.940665079951028
17 35 1.0064937307203072
25 35 6.994545391743205
14 15 9.252846839492062
11 40 7.628320086301618
31 44 1.0907699464485527
34 39 6.550161028470597
34 48 7.795589664800061
14 48 5.585613323496993
41 45 5.434020864754631
23 45 4.282064111959727
14 42 8.976586735360193
11 47 9.295114025504878
6 14 8.964013151565071
3 14 9.849824788768487
12 16 3.418640275252027
19 32 7.601588683272745
8 16 2.335267716907097
13 22 8.877930470553656
0 46 6.417559662703313
34 35 7.372297681716388
4 7 4.25550133925562
5 11 8.853758734222211
37 39 5.990929817323019
21 37 5.623703702199633
18 35 2.072401230141655
11 44 2.9798071459793567
10 34 2.940524186308239
31 48 2.0196825601685795
9 36 8.88207243181905
29 36 2.5330585473383445
7 9 3.4678005034075245
16 47 9.790587204664503
1 34 8.80177383820913
10 46 2.975156207044569
2 27 4.564106260174971
10 31 1.7722714975385316
17 18 9.001406460096236
10 44 5.1947366304866796
13 28 9.611920066070654
6 47 3.1215374591404252
0 18 9.079494786745132
15 21 7.359856585324667
13 48 1.8615902577350032
6 27 4.048453623306942
1 41 3.366920051569858
42 48 7.950692955801469
33 45 1.9520893477069978
20 24 4.450009980230977
12 21 6.743611669504487
2 11 5.30754083349534
3 39 9.396047298349531
3 25 8.777892376715009
21 33 9.449340016706914
30 45 3.3422114551396525
5 29 8.908221267805864
29 32 1.4420413329337456
17 29 7.324977690911181
20 45 7.9115841460449134
7 43 7.763273753937902
25 38 6.140478560074337
10 42 7.611583786832723
22 44 2.645429718877123
21 39 9.735569914243777
22 38 2.149143279844881
6 7 6.297053370748596
16 19 6.883542908852478
13 16 7.907910284848893
0 47 6.5755247782146675
7 13 8.319525537554354
4 46 9.34297423835037
31 45 2.5793697531748547
17 24 9.285740881119935
4 12 9.9969649068261
