1000 999
39 59 7.140551137051029
39 140 7.308959912673861
39 581 9.35580177051423
39 49 1.4907633773470046
581 693 7.709914346851525
693 876 8.950817619151518
49 401 3.2039340683263187
39 422 1.018435843684654
39 655 5.047605131640472
49 675 3.4273934650646334
401 946 4.032391007976638
140 578 6.135089213617729
642 946 1.9921637849279341
581 660 9.673255754114907
660 965 1.2156025183620924
471 693 1.480741524242652
409 876 1.7230972449126818
529 946 7.390819513402008
422 945 8.968898934638894
471 512 8.759293089406603
140 951 2.3314451175858566
642 940 9.89617800844656
422 482 6.194240819404724
339 940 7.534930006919409
112 660 1.2608029054037506
140 932 4.886890601441996
529 966 9.81514097932441
111 951 2.2486433676238256
259 578 9.125138784391892
111 652 8.61569170252999
693 794 6.044559437486236
112 126 4.509715507111096
420 471 3.8083503895306228
767 794 3.6408392478148923
307 951 1.125666378086183
728 940 3.773213565779486
10 642 5.514883518482214
111 562 8.397378003856181
111 993 8.008629201200018
294 940 8.303216934380153
39 958 4.058286881455988
94 140 1.1856481294863461
75 294 4.653647919856182
221 652 2.860622394680556
482 674 5.813146739749266
641 966 4.233210428405311
39 306 1.2381988932703418
512 626 6.214384115435778
112 347 3.611996139312288
68 401 2.6071434063174044
150 693 6.7265477211087115
111 952 5.780191128642271
150 161 4.833576103093316
263 693 2.6967355987004518
519 626 8.89883219230462
680 946 6.722533669743599
347 688 8.027055850413854
471 740 6.84121273717565
10 971 6.001953532230218
150 914 3.7201278287484647
835 914 8.626688240658828
992 993 1.578877702578834
519 826 4.862430307244816
253 578 1.8365214177074032
564 966 5.375632894524529
339 900 9.584445426607624
667 951 8.27590738017005
48 965 1.5518939610107918
339 469 2.0458544823846703
839 932 1.7247936668763777
68 321 9.291284578859566
204 674 7.2081324386269205
10 310 2.8008166578785776
109 680 4.136853257287463
65 307 7.661087970792835
138 140 4.633503184245967
367 581 8.109533249034476
48 612 2.288401631094391
617 940 3.919697291807014
835 957 7.929976561161728
367 892 5.442653196262642
75 177 2.498964964718643
571 966 4.702308278157421
176 581 3.015861088351259
121 952 2.699413470153151
153 839 6.4565551944271
257 957 8.337544238871708
515 900 8.439211739090425
680 750 9.804864638674852
515 677 6.9075036902215
199 892 6.383077076505224
44 263 7.187509949294306
610 767 6.678017878034374
307 742 4.313844017000922
49 730 2.706177479126033
352 952 4.045035450116346
264 367 6.700659666691201
410 655 6.591815452675705
675 872 5.47664028823344
94 133 8.045594646320069
93 352 3.9504206349203823
519 921 5.071840469897687
150 328 3.547904209596976
509 992 4.947373737054315
68 175 1.3068106584571364
222 826 9.192649898284591
173 677 7.395331019071056
82 161 3.5879492732111937
602 876 8.740405062954114
634 835 4.558539844808175
275 958 6.124523384028237
38 328 8.80778971320004
132 176 2.430373730891373
264 265 6.713467315134368
65 734 5.7769550499051325
204 804 3.4894830423157566
493 767 8.868237861863054
418 730 8.785080503815658
197 264 3.5585868855127223
310 540 5.564768152034248
540 624 2.275146500811072
626 814 7.532793613085968
16 641 5.041375926402057
93 100 2.5375366754612747
56 612 2.19483279177006
39 155 3.7921161086069795
427 667 9.51585262649782
140 923 9.248062672833552
540 904 6.586965633044717
65 354 7.623063397334319
367 905 6.8221804624446865
714 951 4.841529373840727
179 328 9.31361192204923
84 294 1.0459341718875865
814 849 8.669648528491381
288 794 6.722449298306452
658 957 2.923449444953964
176 333 8.485404856345852
155 484 2.5542429675823053
288 868 6.1474984055055355
61 750 6.271996114315271
197 862 4.416487538841944
263 756 3.8322046349502106
155 771 3.834802163943859
26 940 5.631468372981321
362 740 8.902804382936019
133 704 4.226167836772616
121 682 3.8895753580806183
259 292 8.616161939479765
501 730 7.189860039631331
170 469 1.560950891494771
742 810 5.371631731746846
509 637 5.558998409373074
553 612 9.88152247722784
562 759 3.857041489235814
405 921 4.312000443603672
170 671 7.806092590382096
259 332 1.193019535393999
292 662 8.756505468160038
339 948 1.2254638597769463
424 658 8.377313756881065
269 642 4.951586733207224
511 740 4.861658185234747
61 329 8.379966262665551
535 771 1.8423828797367152
44 591 7.2165771247568795
109 189 2.49215160366479
133 583 6.508140790114569
197 414 3.3500924898573117
138 739 4.13819240609374
289 728 8.406228335357394
400 771 8.069102034886807
413 971 6.249613157450135
140 649 2.504975701969195
176 448 4.690255666828862
515 891 1.5479797766069088
411 794 6.018095505884965
420 592 8.927909416257393
13 529 8.529033848362863
662 975 7.71231639228307
170 843 9.853487583588615
179 799 6.994272996478816
665 957 7.831255496018986
208 269 8.60161923973439
175 748 7.8103020799652825
94 256 5.304999688286409
623 904 3.2026743058645617
245 835 1.1565421785716234
50 204 1.859008710423994
5 256 1.623332503560039
814 881 6.351232289892371
890 892 8.55723871892801
60 771 2.021865174959479
281 992 5.560385043901474
13 433 8.562846965173872
661 966 9.660461315276752
364 411 8.162978508382302
138 238 9.045073747852395
519 897 6.808009741918746
182 872 8.774107150680972
18 868 3.603470394722904
755 897 6.717833869058853
189 225 7.0265282756714385
379 637 5.594985683378382
0 427 1.3266727165426797
202 740 8.971241778968349
675 793 9.217584249977254
952 995 1.7707632327461091
133 593 4.930798859226627
523 655 7.140890733814091
571 865 1.3169221723567903
332 599 7.632655036817774
684 881 2.551021045072205
257 644 1.6292269072292491
179 598 6.126255471563762
175 933 6.336838072610465
221 500 3.412332087847741
238 556 1.1288844295463956
199 520 4.848606553667016
906 966 2.7859044569209366
62 153 4.595429161289515
354 901 8.748050585008922
64 661 2.478543446007896
264 607 1.2471643442298244
192 352 4.4298112818908475
658 747 6.2167350061786255
414 911 9.055967489128074
717 897 2.341928017917689
256 832 8.268531494557953
50 70 5.211299666628457
484 903 7.798381461481476
501 696 4.541500434863913
178 571 6.505736924661959
224 675 5.366366634290679
161 437 2.2372861661467804
559 680 9.647078803707174
530 892 4.683498562948553
354 761 3.7306948215188918
400 902 1.2921009669973154
826 970 7.900981029045168
197 689 5.803168489711073
346 680 6.251025054669217
619 793 9.944148673886449
404 675 3.8800528558514062
357 665 8.943650873878699
599 989 7.566127461255538
699 704 4.705333446641245
417 562 9.597032920824285
684 924 9.75229782227889
159 593 5.480851050982014
624 842 8.041037458459828
486 644 9.076704673621588
164 448 7.808144209663484
728 880 1.870310085546568
339 368 6.3635576829081515
553 974 8.11834026461278
14 970 3.3986809443611223
109 654 7.913892500200657
265 706 4.80393119757896
61 301 9.025894230237684
287 637 1.4576879972202987
539 799 4.765928843706966
26 533 6.799280970226387
389 842 9.894269683055818
26 180 9.25564092713119
147 339 9.131804328707691
800 921 4.473937538332972
48 608 4.521265873508055
250 433 1.3106505507640063
269 496 8.427831030771538
88 484 3.3790336446057214
261 556 7.5389874690035885
245 744 2.750067850057538
197 668 7.712494609641268
79 958 7.05822342248679
413 860 9.784804916718963
494 755 6.932513010932155
48 883 1.6061216899354596
168 642 4.453028770065645
429 880 9.813095618341967
126 657 4.812164416698689
641 722 7.57696323012634
484 630 9.20472625559176
401 431 8.1511367300955
254 263 5.1902653131039145
24 958 1.9739996388060512
412 860 6.606340931319243
237 921 6.117486616844229
122 256 6.40139237263282
326 989 7.0552314151938145
631 992 7.21485192466588
197 317 5.321951948194997
122 874 2.005705459372164
162 747 7.093156175016347
165 891 4.685172427122622
39 145 4.961306146334134
633 892 3.672866350708106
484 888 1.9022282793607064
671 928 4.01364382114237
771 934 9.772394892543277
316 868 2.430176122198713
524 740 7.5326035017549
264 397 3.3256537220028908
771 808 3.2557699542199083
644 773 4.146385063463104
180 941 1.8073680095756701
494 557 1.2801952401002148
64 908 5.381500800219857
62 646 2.3320492397928554
226 649 8.819271652056681
245 514 2.3218298944816667
192 428 4.775745503216845
406 965 9.254835509572668
655 855 5.114281416154901
413 566 7.133930313908582
425 661 3.7087433557111207
396 839 6.888011021551112
164 772 2.3565569993364477
165 454 3.216155638281206
278 326 4.827493439808385
420 944 7.971322143177297
747 959 9.812758676174548
438 958 8.929930466873035
64 388 7.9642728115732915
358 932 1.2462845309100827
256 502 4.329365916987834
601 932 3.9358019077858826
294 344 9.602464872492144
