550 549
378 453 6.363689390830256
378 465 3.0778438797689693
66 465 6.700868121521866
66 280 8.40491788073054
66 393 4.064097053113024
98 393 5.934748752813619
66 212 3.0088694716032967
66 340 7.833312832540217
66 120 1.1647996818450732
98 154 8.313202029533393
66 137 1.1366467253301746
154 521 6.490040560620347
99 521 7.339720915030912
66 307 8.88796068118896
66 326 4.351559578083746
154 247 3.8418819178386183
326 525 5.237121351204594
378 464 4.313318901048225
154 447 1.6797085511650784
98 201 2.766074375550693
36 137 7.523382185211742
154 193 6.64485645085364
33 525 5.048301044350083
294 393 8.214816890533205
55 521 4.522519976597741
193 445 5.2894215055000195
501 525 7.695455180514747
317 326 8.092447620102101
72 393 1.8685839069774675
120 273 5.523458235509748
98 299 4.231530918554394
22 273 3.1020157193036635
250 501 7.908505916934504
55 279 1.0768619989629982
507 525 6.048667517278317
55 194 3.568836173930559
141 393 2.804543257698507
38 521 6.443071054688555
22 488 5.0705852961004485
132 445 5.026121009055698
20 22 1.9474249827433996
196 201 7.31523407133279
295 447 6.645537233576228
20 323 3.2973530020946122
307 449 5.340869864420482
429 449 7.528195224648636
294 461 2.787000014268102
66 162 6.300046489621433
144 507 9.595520512937961
321 465 1.1177496870259933
0 525 2.0154798133247156
98 538 5.895476609182351
111 323 8.026184452216947
11 465 3.7224568164364458
10 36 7.93597940785512
307 344 1.0528061686536332
294 482 3.4788313644772155
148 326 2.2899748755185736
173 247 8.492660581180449
393 412 3.7900469611354177
264 461 5.515468865066573
10 422 1.3474358057885478
72 243 3.2356036794073355
111 350 3.430069740993865
120 522 9.98398150749713
20 244 4.640954212863107
182 501 7.319443840308029
321 497 5.807412471854762
449 487 6.148463352208505
13 264 5.795252412924919
196 230 7.7128475154438245
303 488 6.022724767086167
111 468 9.161626567680646
141 518 2.8084970840616914
243 292 3.584936172602777
85 120 5.028714127025536
22 359 7.175697984391852
243 416 4.086462947866096
53 412 3.0937146074026507
408 464 7.225703769556892
303 382 9.946242192918435
141 258 2.942129314107191
408 466 7.327477767933837
43 295 4.2328989822528955
321 477 8.176922077872847
522 530 6.780305101356748
40 382 5.990376541136745
159 525 2.016389221988412
205 464 1.5565187710192137
339 412 8.906944102380761
15 307 1.1371516894361702
201 389 1.3850501082328952
321 486 6.304882865380635
416 418 9.064028473412213
181 422 2.9896328475615004
465 528 4.0585532624021505
244 309 6.756527366153346
138 521 5.527379225775686
385 538 6.083029435730898
60 326 1.7504958356490865
182 235 9.451474634622825
43 61 2.211880807921756
413 525 4.406435248897368
50 212 7.068419052356582
251 501 2.8259860343917382
33 305 1.4833839730100842
320 522 7.321807412041139
132 338 1.0529036897663373
349 528 7.906135987715998
380 468 5.741377877384526
81 235 3.231840181197214
246 525 7.648453649164732
181 341 4.433483582074375
28 530 4.503121578178756
53 161 7.5011030679396935
269 299 4.86689162787323
98 150 1.6052314223534943
309 352 6.879464348210634
59 344 6.545313501196059
22 358 2.2027299342707565
85 541 5.894013281327333
55 185 9.965126838607958
384 412 4.918806075058845
104 181 3.1542100757838902
47 148 5.059904703134582
107 416 8.396461603332945
339 399 3.9387263443778817
67 418 9.559435527954836
154 319 9.02727737782697
429 500 8.778955065312317
214 307 6.98210349283558
205 423 8.824026474754977
68 264 5.6615933413678805
59 71 2.1725207779286713
442 468 9.855584069727465
289 317 7.894468196938602
15 112 2.241161910947506
181 346 6.66989352156504
243 456 2.8105134260132405
422 512 8.837786441265521
19 309 2.783085840091335
117 359 1.6821861630569694
133 295 9.119008087228584
118 309 1.762853492582317
121 193 7.272239541176077
145 468 4.263699406743095
116 121 4.40541404347846
241 244 1.552926639390002
274 518 9.486308456236017
193 322 1.8052853957471817
67 203 1.5881539259312913
396 442 7.502004933182806
118 225 1.3541432874182804
76 117 5.667046912292538
97 416 4.818523523270835
15 472 5.495842108431665
131 359 8.162320120863509
103 250 1.2181397580768798
144 176 3.0313441915185395
149 487 8.557605460530652
47 495 6.811830073119204
39 528 1.213450765038508
147 461 1.078627727891945
353 384 5.611358969365458
281 416 1.2751697341366217
350 475 2.5730828147163916
20 330 9.707055761900842
19 414 5.349251409718632
19 331 4.960488104065725
14 389 1.2508176653442846
15 94 6.715233173384721
439 449 2.745308285645264
38 152 1.2283625816779695
65 137 5.140152364432728
15 473 8.775031023560011
303 377 5.562791593776166
397 464 2.870600776908725
194 407 5.822760316054401
146 482 7.913013590402068
94 333 6.6792248963201475
205 283 1.6748142054354873
377 485 2.9153326288532186
306 330 9.028973635877227
81 444 9.681336686104244
113 250 3.063406427712431
28 177 4.901614574056997
249 396 2.250608321034026
44 243 5.204475695544602
145 275 4.673740533833964
349 379 6.914667596581615
308 456 6.418823210200436
221 251 7.762839355761279
177 427 4.7762098333232235
312 413 2.097285066729495
14 502 6.930632638119555
256 399 9.246850790893786
22 124 1.8218347565783255
152 171 3.668741193840587
315 320 1.1944050551572043
277 488 3.1884297429494466
286 412 5.581106194450356
76 494 3.3664047550770833
111 504 2.7279688158927042
163 344 8.085545169175749
99 187 6.35258721528891
8 131 6.213299608882051
152 257 7.727235510937475
399 411 6.85229028920674
199 286 5.825690572296589
146 213 2.7405132160199828
94 204 4.291128939860836
134 277 2.9762131753628065
2 39 5.204114096532607
343 468 1.3997644129037694
276 317 3.536445414838279
459 494 3.4278206143028704
15 547 5.389545655164772
159 324 9.998966802888077
20 56 5.313786153481562
2 166 9.080946001768107
245 456 7.089376230499314
208 352 5.692757045629261
214 511 7.385714206793105
204 388 3.349825566526786
193 483 6.865797820571148
151 422 6.332981700899655
397 523 6.982491314316754
221 391 5.786566738475409
173 526 9.405423917737076
401 504 2.8276170462831804
47 128 7.76839782117308
256 268 8.668737176460686
27 39 3.210531562066783
147 403 1.6563693430469295
491 547 3.2777775011722006
93 128 3.9248734754613204
65 216 4.224744797392399
102 275 3.221484352770597
110 495 4.389973190532217
53 543 7.825650350695173
226 358 8.338509966579121
468 481 4.460626633266011
35 379 1.3912638803651736
188 465 1.4753779824750408
329 507 9.636031272767555
334 341 5.700091174445743
120 222 3.89286813627343
39 190 4.557835038782562
144 180 8.05123060052445
311 346 6.3622998548247365
234 276 8.109451335457171
65 209 2.714617607000444
125 401 5.006424374949518
207 528 6.7298517522234675
272 379 5.087868742733349
298 377 6.839454000023785
18 50 5.3214419747734905
267 473 6.428482386314689
141 368 2.1805354282376284
171 402 9.907147150419227
517 522 1.7365442505404998
