400 63840
183 308 5.2998319627528145
183 294 6.950457938348651
183 325 4.149153007552154
223 294 3.4532839285104906
183 243 7.831907305473542
183 233 8.91431486325812
4 233 2.596782357468257
183 238 1.20307639929907
38 223 7.765039774597046
243 318 7.392433242204947
30 223 1.249177062191889
243 245 7.2170427350399065
4 144 2.0583725782996627
4 86 3.6454759177664817
86 94 5.297730615493689
43 325 8.136404753309197
15 243 1.337998122555497
30 151 9.250115489067651
65 223 8.76133855337617
15 95 7.002898026478275
43 204 3.695671576480452
15 27 3.784279154709899
27 295 3.806104150642127
27 135 6.121560478651793
15 367 4.049574801772356
21 30 2.548468888349525
28 65 4.158402421917399
170 183 2.041375923234083
13 135 6.982187044748777
144 163 3.7113649134292204
28 229 5.717252331989107
204 228 1.9215043960868154
102 204 8.835583991152397
294 374 7.307197490251881
243 328 3.154309319188883
228 241 4.953775374668199
95 373 7.791719935501459
4 231 5.52083122674104
229 378 4.584593324828134
231 345 5.844504774076035
95 385 2.4195917462756125
72 294 3.9051228291696516
223 314 7.552979364963815
21 193 2.12211558560933
380 385 8.589764991260928
216 243 2.3400692954426434
216 225 5.858272974720231
153 374 8.128187548600678
43 210 9.1332223387345
135 219 2.5139172146856925
193 209 9.5525222602105
51 318 9.529980613345838
238 270 8.167430947825718
214 219 3.42942506671364
214 306 4.975989081226337
105 193 2.467951831452785
49 318 3.695827729095191
331 373 9.963727251216856
86 351 7.547906990599509
143 328 6.636789053656829
244 385 8.495425775897154
237 270 1.3546435617234525
215 318 1.4448039913505963
65 96 6.078202039302115
94 188 5.3353557700255
44 135 3.2834335013421665
280 306 8.10390910742651
30 173 5.66562290882747
184 228 3.023147617279233
72 336 2.8867070150580325
294 338 1.8828408338625064
21 361 6.402186206220732
105 348 1.8587778815230247
184 247 3.191149768825956
143 236 7.313624145128195
204 354 9.747372755939685
255 328 5.332210614154178
266 295 8.802822755961259
102 276 1.1140222387379206
104 348 6.3033523864700705
104 335 6.92199199693109
1 295 6.4318194181562305
184 277 9.918639108197047
147 209 9.868398686672917
282 295 7.674226362947281
70 380 4.7832335966907795
181 351 5.288577872522975
4 83 5.190087152232122
160 233 2.464630536940222
41 335 5.073670839565399
140 163 5.464924262922687
75 336 4.018809041886833
19 70 4.819175805096332
6 331 8.863955189957975
12 247 8.255128331919396
56 140 3.369065270356567
151 363 5.111698293738678
51 376 4.790917281634039
94 211 8.703752891902697
244 358 2.746471117281533
28 340 8.194291450391802
23 70 5.27773632457299
98 102 5.302473734319276
223 249 8.578521082646418
144 399 4.996189042934974
282 315 2.2195665340770003
155 373 2.815664818840516
49 390 9.242507432420313
38 172 4.220246776069047
10 351 4.38829792368549
82 173 6.364058287446981
142 325 4.097721893003943
25 216 6.674072711542687
4 16 8.916231307949943
266 386 7.401840624926312
151 364 2.625873212583528
245 324 6.133687045107022
13 299 8.476359027674405
96 182 4.3318704580495515
231 261 7.741389007503437
51 257 4.015221455434217
94 332 7.275772496347142
305 386 8.624193839311445
290 374 3.0876977701190897
111 219 8.070368065402683
172 185 4.040540435525182
332 369 6.4216231521384985
306 357 4.866964541207698
126 351 8.802835152864004
29 95 9.322101616388307
295 383 4.4263679796552085
1 42 7.935986522436571
145 335 7.570614879222766
83 309 9.389294750367265
93 160 9.884138261058455
126 342 7.5945837987896025
90 247 4.263007957109082
210 278 7.718264452547151
146 332 6.459498673370801
170 350 8.68828557063419
176 332 1.6343193903123345
19 99 7.930220579063074
314 398 7.348045858227955
96 162 9.38998826950687
225 262 2.4750752451807188
28 391 1.5500627112569805
76 241 9.370557470485489
298 315 9.726130936101896
182 317 9.240032587019249
173 275 5.976192509354496
96 384 6.032084118891717
300 317 9.83073756825635
92 204 9.017254136291411
150 241 9.468611198682714
50 386 4.669007346979386
6 359 8.899610265887084
204 224 5.671261204942684
229 381 1.352083405202916
189 331 1.7839470245014533
176 327 5.819447098669668
157 219 3.4561697218113636
57 384 6.211870552683443
160 370 5.228862149136355
71 225 7.044043714401871
240 255 9.471865356793964
33 144 6.286756919151883
80 244 8.23856664888033
203 280 6.345692701529934
283 309 8.715402882190189
38 134 5.978151629452908
127 240 6.298717989250158
9 348 5.185532615118718
106 163 5.047185817033144
219 268 9.305721295209308
159 162 4.195439350604289
1 192 9.994178724229569
1 164 6.364008277458866
187 204 2.6745343078923067
355 357 5.621014978756263
168 183 4.089439204924153
277 344 8.917214141951181
137 233 5.080118090394533
30 154 1.3435924976239275
314 353 4.833748219768957
367 387 6.289277654726169
168 394 8.974553117266623
172 322 4.843578741212442
265 391 8.351243173557112
75 175 3.501469642555004
4 307 6.5026063540135945
55 359 4.34642165365521
122 255 5.299835150753125
11 249 2.2463921798151234
192 263 6.037045303676269
89 325 2.5409696460584583
91 233 4.358779606390849
153 171 6.1888980585416755
195 214 2.711475754395824
86 256 6.377130302606365
15 60 9.10032128590318
106 129 2.777290532193586
168 252 6.684181122039542
16 24 4.238443671588171
213 283 8.079450831934764
380 396 3.6644213397456404
47 72 3.2137122593932745
199 314 3.1031572120164643
131 353 7.280001076480681
93 289 9.417744077230866
215 301 1.2867553355180066
148 322 6.918076961623409
59 160 2.0106604079730275
117 390 3.877494799626888
229 267 6.672000784732259
16 285 4.150504692715309
42 392 9.345580465946556
27 190 9.775798244709813
343 364 1.9986078849773783
127 389 6.357699299077408
19 107 4.213089077298976
68 396 1.6011727230422892
247 372 1.1061189604667234
112 386 6.870921987825645
51 293 3.7180626485543726
11 379 5.774265356236226
10 248 6.440723425809387
6 341 3.229457031264218
115 355 3.9202066202509207
221 389 4.29828582385858
16 34 5.595246385354083
35 252 6.746647252896108
67 219 6.664111899564967
112 292 4.327558114323125
102 180 4.241697159711272
159 397 9.046975703739607
134 313 2.406861501795244
228 362 7.486850848909531
60 152 1.885745140082361
28 316 4.2966386899254205
104 253 2.343188617582945
109 367 9.501426792303572
6 198 4.439247825122387
148 388 3.168537569792597
128 214 6.0798019897116475
121 256 2.3868140020094795
110 184 4.534314840537647
336 377 1.0712027241721076
275 347 8.41215702466942
131 226 3.5378689511390884
239 376 1.8748799444031579
218 238 6.245289441665891
55 234 5.083827596345063
61 265 4.507454305906266
213 217 7.248614395428113
58 121 3.8270053933897947
288 336 5.180501397129612
145 349 3.533577140995156
231 371 3.8726770808681144
64 159 7.025267876255112
188 207 9.603786311740162
14 176 4.695782235351926
236 296 1.2514474653555803
252 269 3.5259634513895977
20 280 5.468617530225263
81 241 8.542222021271266
282 365 8.726769232671014
41 78 4.28024537732464
69 233 7.561811052093085
61 222 9.297516197185395
50 310 2.667884374251279
75 251 8.04790322071278
100 182 3.3119161838043825
170 281 6.475886670246459
85 180 6.493697114940262
211 302 4.951908844489408
113 241 2.8755793060028862
37 144 7.16675930220748
193 205 6.243166055403822
62 261 4.371822859880769
73 131 4.548041244779771
63 93 5.296810069908665
119 342 4.115309810864834
130 397 1.7730300107580828
141 299 6.299106594091331
154 242 3.2165677127636174
209 356 1.9992072405493393
134 200 8.279335248987277
259 332 9.677996293275864
248 352 6.7497403735781205
250 299 5.670191242901053
171 260 1.3144909013901145
206 245 1.1567078805322262
114 137 4.154231151608204
284 313 5.592842840711891
114 194 5.843813473705179
181 230 5.808927018948064
125 377 8.228375683433507
132 189 6.439215744438901
17 290 9.294618423484048
40 251 9.02377522350577
228 297 3.263712674962805
79 363 4.220457731810075
203 208 3.688068702804605
197 293 2.642138172605085
202 348 2.6307962424637283
74 314 8.808145095303672
302 333 1.5055112583992103
230 339 5.680480836213611
98 321 1.239858942354967
319 338 6.845367025308098
7 359 7.724295609884366
15 368 6.2831150639103965
142 186 3.662537496091055
19 53 7.250969788929286
44 291 2.2815666074311056
185 254 1.9652199807507742
41 120 6.62871995071911
132 227 5.615575080772548
171 346 6.672110425305274
128 156 2.9933226537562967
178 228 5.422167432195007
213 360 1.9864956892582943
138 182 9.143615772673211
97 114 2.9178725462772057
83 108 6.862685805459281
45 227 4.337250081728268
26 394 3.292340172958572
283 326 4.234178587069877
196 332 8.85754017876408
88 388 8.85394530891615
106 337 5.70547854407397
123 325 1.7825595795693077
26 323 9.044765183756445
169 172 3.7548939226906914
124 168 1.538928536637587
257 329 8.18294622137212
272 365 8.115860813394377
36 185 4.064039541443474
166 224 7.79496751343299
179 208 2.247015697412433
77 276 2.6132352674454737
62 264 5.544980524729078
274 351 6.913282416733734
116 170 8.559196920286041
66 274 2.24938289626183
63 320 6.500156697284054
156 167 9.59654957067767
57 101 7.114788157099256
311 394 9.860596398653453
154 393 1.452612832998998
3 389 7.978468407969401
31 253 1.7151119465868194
77 149 7.008322759159158
22 171 2.8435817100951
0 315 9.56670697005735
22 165 4.244582902493043
47 136 9.503778695751725
34 330 6.54228129716422
138 279 2.171835862310696
24 303 6.673330215711299
128 366 6.9302430198262215
84 369 5.7415242329276115
156 382 2.331647636851271
13 32 3.5798378163774807
103 166 9.004624393746331
76 287 9.666491710008824
139 144 9.183387886525802
133 333 8.946183787627218
286 311 3.371576562329684
211 271 9.061362995715609
54 269 9.579441040838772
174 307 9.359917501321423
14 191 1.04179937443045
212 325 3.2585548723523914
148 158 7.028070238136292
118 279 1.8549583372194802
220 292 2.1567682171724836
60 395 8.027731485912177
139 201 3.2738500453643975
242 273 2.456249435743173
94 304 5.6181343138241395
46 171 6.826524569778327
145 161 2.7523061268797475
246 306 7.1322609976345515
294 334 7.857167191237324
48 203 4.070263454949572
5 122 5.3737991293743335
52 200 4.332704069218348
260 312 9.489078864785839
232 312 1.5032558890474843
210 258 7.460661075196833
8 187 5.53518585421371
