200 3980
69 166 9.898154737998471
66 166 5.041120684254134
66 190 7.518492282425081
68 166 5.478534482788089
153 166 4.230254670566847
59 66 1.257652340611147
66 109 8.595689790594376
109 188 3.7020245176492814
164 188 3.841455414287727
109 176 7.199709721124947
59 191 6.6508019694186125
59 130 2.0179264400480097
12 59 7.712522669559983
18 188 7.3089695212386
13 164 8.190674906852433
13 179 2.2922238672284427
153 159 9.680664194859075
59 82 8.489864102083077
188 196 3.825352788385217
2 18 9.328805692792915
14 18 4.029326306289075
106 166 1.0308834164687024
67 82 9.086960297319317
14 123 6.758373735099685
19 176 5.174045188237626
50 166 3.788124745834068
38 159 6.1390911187932256
109 163 5.556973302581609
151 190 4.305093599287559
21 159 8.534174304285823
12 35 3.8521951870327857
2 84 8.338371488299043
66 172 7.296487525996032
76 191 2.0085370035494208
102 172 7.508262365779968
38 110 8.52155054198332
79 123 7.9593909031693375
186 188 8.767547566698388
51 106 4.001581237688695
3 186 5.470496288695697
117 153 3.5210701356104863
3 154 1.1458415640650168
154 169 2.391559207580312
106 134 3.624996603239417
77 154 8.480222493223476
82 187 5.473895025570251
136 151 6.691460883082006
169 193 5.739704377499824
25 102 1.331592872669773
47 109 6.384138254652838
80 130 7.101074289722481
158 190 7.9442546176069415
39 153 3.889816846710009
21 48 9.159521506152602
97 188 9.145122386006012
131 186 2.098582372505404
62 163 1.80214392551181
80 142 6.140493844730434
59 161 4.247430163464394
123 175 5.482345486416479
13 29 4.590902025951381
7 21 8.901296761008336
25 180 3.224148053171561
78 97 2.0727811405092167
36 51 7.498969974476138
138 186 8.89094882746802
21 43 6.5172301207800825
48 95 4.342791547917969
17 51 6.179530544562857
125 175 8.455595549122407
15 164 1.8269478063245956
148 169 9.80551601337533
95 100 3.9344213254604097
12 65 9.211125033349875
20 188 1.669060539541682
68 99 4.966202608219822
65 81 5.732819928395734
50 121 7.780825552087766
80 94 9.09217319477199
100 133 8.427728158033602
58 196 8.674364228059623
148 170 7.351723014200334
65 165 4.361884338000122
58 114 2.4284563619048347
3 199 8.44569638299452
9 176 5.2671983414697205
165 185 2.599183294349676
22 102 2.490917811561081
121 128 2.35092649434128
114 152 5.406060365144048
36 83 7.635337405102296
57 159 9.446927707725258
15 70 6.4582263755938705
17 156 2.8147144125299044
32 153 9.18109737497366
188 192 8.694729073629816
121 177 7.017749537983487
54 68 4.930101995702232
104 159 8.276335572755878
22 96 6.078250933410178
15 174 7.834450590956371
114 120 2.5737138954901733
19 129 4.684459514154897
50 173 5.746838824450101
42 109 5.516572495066401
109 132 6.421047791746989
20 115 4.828604428629848
70 101 6.556487086880221
29 122 8.76230728589359
38 89 6.347471926796645
72 110 1.0503073352361874
97 149 3.6693746652539727
33 179 2.5189701524847328
111 172 5.556595682035684
41 42 4.458472246208103
122 127 8.686024841687143
11 196 6.868536511144975
139 163 7.04171045612787
67 71 2.99071564124118
64 156 3.0320460963141143
25 40 4.09100605531375
21 178 2.3721279744086936
66 197 3.2188911644823155
20 49 2.187239495384191
53 153 3.501565562882401
129 143 9.066121814900576
27 127 7.736860000631286
92 109 4.674496041832257
115 171 4.3206494204490795
95 155 7.266079572961614
54 146 4.013553783910927
23 114 8.39605200978107
51 160 4.080034404957151
11 145 1.5927119349220535
81 168 7.271728321825418
37 161 3.5886518973111334
0 180 5.408347713692918
12 198 4.44175650866857
82 90 7.776164100303865
45 114 9.54893840034192
26 92 7.395030994202589
80 108 4.287429526018904
144 168 4.038967370354227
118 127 6.974043669227967
74 152 8.686461770753155
56 169 4.8939915246216605
5 151 3.4186369264633836
114 167 9.939415807199655
36 189 1.7882954705990082
7 34 1.5404328404042622
147 178 4.70736456293445
24 179 3.4448852188109162
35 86 6.19909022703286
62 183 7.047537136558018
16 170 1.1118328598741556
44 121 6.1867015019741896
85 89 6.2285710522232565
1 127 3.783789854123359
88 189 7.579292719423907
10 167 6.879781214579643
27 93 5.035609599727897
63 173 9.869073557254623
4 118 5.565933870852795
52 92 8.101554696188892
163 182 1.9398596297548765
49 112 6.8816765085857865
67 162 5.71882326998832
113 174 8.228934319201464
31 38 9.573109855928035
53 141 1.058667015255708
57 126 7.328713211257488
98 100 9.27327563115552
119 182 3.8003959824540927
158 195 2.016159326313522
135 188 9.843307050794618
137 161 1.329177731002741
124 168 3.043693680066511
91 128 3.3449214429804965
80 184 3.427937269532064
55 175 7.5308231053250445
6 84 8.527184047406832
80 105 2.6197553461222096
25 28 8.908380661978018
2 61 4.025065977085889
89 157 1.311186527388423
30 74 3.5170436146030974
75 88 1.76079440922007
87 91 1.966921030113841
30 73 1.5093855143624815
46 105 9.090874380221113
74 103 2.7372741117965824
56 116 9.224764738632373
42 60 5.991700799773964
45 140 8.536208955927208
89 107 4.205386300576211
95 194 1.8174407963050194
105 181 9.876692555946839
8 21 4.245292297574677
70 150 2.399602181171778
76 118 4.306290127837568
171 198 9.377694038533772
105 122 2.649386444899577
9 55 7.596403882001846
76 130 7.927077040376744
52 192 3.1942076839587257
13 184 2.7042214972115732
99 131 2.7366925543809804
3 56 7.2256918967114085
81 189 4.9896053231888375
74 142 5.266723275823202
127 149 2.326363905736775
25 139 7.851812793086176
34 163 1.7078628688562305
65 111 5.556475195885242
5 132 8.996080442861317
51 78 6.961973222848608
14 167 6.1917284490957885
93 185 8.968099135698992
11 56 1.5993577441874949
145 171 9.564820638451993
0 100 2.389956518405403
76 168 1.3859024147792327
77 182 2.567517348008269
20 39 7.3581899248039155
20 62 4.932240438645596
139 165 5.033109309460046
96 171 1.9281575978571857
141 170 8.79919168387505
28 128 5.961676044332146
46 173 3.6851086832040685
56 132 5.802748006752579
35 199 7.04323385025653
110 115 3.636232154987017
15 98 4.717548247323727
114 198 3.614374476708368
102 162 3.598475891453561
148 182 4.84939544653799
35 77 8.324196286033866
21 49 4.4220527378610575
51 91 2.346850764939802
143 190 1.5613067030908325
37 109 3.8784876776772927
114 162 4.609358603323185
141 158 8.343448687622338
29 62 4.7192939884274825
9 106 5.485029433661294
86 195 1.145783263568671
72 191 3.456643958641001
101 109 8.817868234080192
3 9 2.555260143272439
14 73 1.9402693511151359
72 154 4.9906427252179375
29 180 6.867095613335981
89 128 7.523530070588508
75 87 5.9831211417253405
63 184 8.391504628425638
156 191 7.987624350877258
27 100 7.306451870157523
82 122 4.175796276854262
87 185 4.708763677629988
10 131 3.491698853809766
3 85 3.69240784606782
100 124 7.971665645375605
59 179 2.1135360597938955
72 122 8.838129040379467
143 159 1.6440180523152121
97 132 8.496736889664952
56 173 1.88038643134102
31 115 6.583829516292427
19 167 2.9101855893892425
39 131 2.518002535613487
45 52 6.24020156935626
66 107 7.439795714594723
19 188 3.268563492465824
40 76 7.236349889217001
66 97 9.007390151020415
