800 799
364 704 9.64713836101637
68 704 4.304805431099073
391 704 1.3824004418104154
347 391 7.273953121633104
121 704 7.94866083644787
121 410 9.26373967604072
523 704 1.0441302002128348
523 738 3.7363162886758734
111 704 9.694424300915882
172 523 1.472114602419584
42 68 7.993320968289943
125 738 4.105584863749956
391 734 4.5944547887535006
347 635 2.8774519895720494
121 178 4.790477027059352
121 678 3.633016087463136
678 701 9.93430945483421
121 563 2.3257162080393003
646 738 1.4664487956201375
68 351 4.252999845867995
178 257 5.732888513114911
217 734 4.927981176818915
121 208 3.4510576832047217
217 402 3.3041492586448697
217 401 2.657898736534449
178 335 1.016747525703737
194 347 9.403161976390562
351 594 7.862421072347429
591 738 3.770239040433162
335 549 1.642869996100873
125 444 9.171312243706428
140 444 1.2899502873037507
664 738 9.835097970300977
121 154 2.2068954171609088
616 701 3.6824176375366413
567 594 6.288886781932089
401 572 4.004504394838495
558 704 1.2239222402377314
140 579 9.751346188649942
194 471 7.8190424722689915
154 372 3.2496299215958704
435 579 9.015426620143069
121 336 2.703733630162911
48 335 1.97868762313982
175 734 1.966190322258278
208 755 3.48492751025036
407 444 8.198320124485797
401 421 3.5944727302065664
426 594 9.491561627045026
140 449 9.052667957693444
385 471 5.790548259301133
152 664 6.388545834414345
42 263 6.777419515146601
367 385 9.575641207487253
111 284 8.867602026844246
140 218 3.3388264185679586
698 701 9.97924171774559
281 435 7.223994569453804
152 187 9.803178810992517
449 600 5.121062603193503
490 563 4.776024710531919
187 289 9.218026438216686
152 173 5.104064014943958
755 790 6.631563618830564
435 605 6.920638584519742
30 42 4.385145850054388
48 454 7.161741699724036
490 751 8.264647906199077
282 790 9.111690785235451
549 669 3.758689596973201
280 664 7.643785979484955
263 317 9.775106916468078
175 399 9.483266542806192
42 641 7.109161795974322
674 704 8.000716322484193
30 577 7.339954987611351
221 421 6.1153248781120295
30 87 8.558910961818706
114 284 5.076596572210654
454 560 3.212764992124297
268 372 7.028205380516266
471 553 1.6594377537100415
49 523 4.652687428972232
397 605 3.5818292697190017
229 257 4.56783141929027
567 724 1.0198780521947592
572 702 4.655808460502527
572 725 8.479739737406353
87 688 6.161774702457726
83 152 6.3470018019217145
33 175 5.693651887450168
485 605 5.152960911094377
580 600 5.256000540004871
48 712 3.1032738469776775
30 417 9.67782810510595
63 702 4.736115787228316
391 633 3.1846256423427484
49 129 9.353071762693373
688 768 9.825266147342541
372 617 8.594263384747062
101 563 8.271608185887048
28 289 6.069857641012081
710 755 5.53976462922377
234 751 6.634982304567432
229 244 2.1106974541058827
28 35 4.775983650705237
231 367 4.231186076263137
20 421 5.702539765395841
187 775 9.554018602646146
111 716 5.524758699169457
231 259 9.926342759760104
472 617 8.594913881521123
175 355 4.561446715773138
397 778 7.507149154024887
94 490 1.5460156402158682
199 229 6.626232270275054
87 370 6.343637814927768
152 383 6.8720872558328745
257 381 3.972994004710893
199 484 6.311435779541825
125 740 8.578648689703606
381 685 6.708886504482839
317 728 6.456099659183291
322 600 8.890145180206915
354 490 2.2206795468492904
449 696 2.7227104151408996
490 610 5.140787821122233
210 610 5.469875624757907
100 410 2.227364086497637
378 685 7.417779102340624
379 669 8.441283502596551
210 618 7.341883391420048
185 698 9.423589429507047
585 698 3.332525029337681
166 664 8.550235641954288
230 335 5.244063548425481
490 786 8.142009843997036
242 669 5.412166762625213
41 778 5.864769231814313
180 775 7.886126949292095
180 420 7.145522721976728
502 635 2.5970808379808137
28 643 2.4858196487625257
696 797 8.959823852064742
372 687 3.023395828211451
102 421 9.0387137623184
391 606 1.53594225822094
620 740 6.453134832206383
177 580 1.690110120384332
23 172 6.139368694456043
205 421 3.2578977346622287
359 704 8.871868058852678
259 565 4.572391935343029
331 336 4.186168844430872
227 378 6.582445504968398
48 131 3.970823308098539
85 716 1.7534228820001134
46 282 2.2498064089293544
598 620 6.652135675211881
186 685 7.555461670366545
553 634 6.641577555882233
7 600 5.07363881943102
199 651 3.680543207883273
607 755 8.954216529009393
263 497 9.895750626910544
180 784 9.591977306732607
177 459 8.231317665630286
76 600 2.791806379360272
281 749 8.617450814018461
6 178 1.155045770289241
164 185 1.8801783616418946
46 715 4.2862944467197455
229 788 1.099830910638532
351 765 3.2787736295321546
349 367 6.924622619202203
42 629 1.4267333025819666
397 780 3.815571783921083
269 391 7.6297885890460755
372 403 6.104644158024753
661 797 5.957235849767145
63 570 8.36516436369953
716 777 7.898238814058986
185 360 4.163431406793115
598 727 3.4485279659323234
17 553 8.059209223329091
242 657 3.9728855953579605
36 175 9.066557925659112
257 442 2.742273045717766
462 704 7.833016864846602
42 95 3.9372256451803427
101 571 5.0290759063774795
330 502 6.602181407653777
85 334 2.0692111103758544
59 610 7.37212266472813
209 317 4.217647672828047
11 620 7.535416379176771
426 624 6.589352135554744
134 385 5.497052154890755
172 668 5.574553454267197
59 528 9.465857719141185
422 633 8.872450652838754
402 795 6.560039828728826
688 743 6.767729787141168
148 289 6.615255904721643
20 492 2.194364396015448
246 606 2.791752032301816
101 162 4.613943768388342
443 560 5.228269797589814
251 421 2.2664086929505913
54 187 2.0966697963574417
347 481 3.405484072781931
64 410 8.115587021222558
254 778 2.0919888961612063
178 747 7.686390911922272
240 334 6.689620666656904
93 229 2.5651275211501092
137 617 2.379118097426903
594 779 3.79111588884291
87 365 9.577927160640307
215 336 3.2608121633970684
175 415 2.7952486067845763
53 121 8.002481445165387
29 716 8.913241315995876
250 610 6.385854289349451
187 267 9.325158830315113
339 688 8.507966275671224
213 657 7.4798967289874225
459 654 3.4242642164092554
481 653 3.6938676152401855
523 547 9.946592505937282
213 389 3.4522346884262323
143 577 4.267058635096234
492 539 1.3220368971205332
101 752 7.774396651564199
218 592 7.817770109275247
348 485 3.6064865606252985
213 785 4.191236332300037
114 329 3.7143797809924894
351 514 2.0999663671330264
232 257 3.557491176180071
243 635 6.602919405166641
633 638 1.2090052157134654
322 451 2.040423684795643
25 269 3.434795420491903
210 495 7.089571766942743
244 261 8.571922248275325
661 744 6.7059329503701655
330 440 8.64477327252787
734 776 8.574590195527481
436 585 3.1854374971511494
6 460 3.9374744886041846
389 684 9.961536670222538
23 468 1.3826125994699727
497 760 9.620543529532348
28 446 4.60762239854679
363 624 9.83473732224613
107 727 5.013885209836785
191 234 1.052235535301031
484 500 5.269935192100674
140 310 2.167258206870346
416 688 7.439012111222644
481 595 3.854008380947963
586 633 4.916279807554328
264 317 3.5254171278841886
64 439 3.170207216682124
238 289 5.408675213997817
528 589 4.025359050580998
148 473 4.9029707113773595
155 502 7.646627130710325
157 264 2.999554691794534
151 175 3.428613511246249
358 495 5.79477656123268
165 402 3.0990925684168986
446 637 9.814724092186374
562 749 8.612660548829426
678 694 1.0976576251610328
221 782 5.2112358162603485
60 151 6.250551633147783
22 59 6.254842360302799
672 685 7.468649092638688
303 355 9.530773489195663
22 43 5.003729319828345
681 790 1.721500552742944
10 205 4.549247262883004
87 729 9.770571554069246
0 310 5.526354200311638
183 229 7.629114618805892
139 646 3.319994731213137
263 709 3.056251508480838
144 180 4.053148870229299
54 611 8.224507500797781
29 181 9.89333313182912
246 504 2.679841874249817
358 682 2.0103587740866944
168 702 8.008440874872862
31 187 9.8246610234251
420 615 2.036012237717216
60 117 3.6449599248008884
208 538 6.523304814554351
16 502 4.3203861589898995
770 782 3.9909653944213885
42 511 2.7346415826999952
41 479 8.824328310067807
453 727 6.37327581177786
76 794 4.956121019265483
465 743 9.972663332286857
185 731 5.904481189607584
268 627 4.552458102864715
231 376 2.63964096993716
358 647 4.038113751935438
28 535 4.633910835625505
585 753 8.802890640076035
95 380 4.140863486301813
303 745 6.069842657278548
178 574 6.411273272684311
